,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,28000.0,,894000.0,-620000.0,,,
June 2010,34000.0,,968000.0,-824000.0,,,
September 2010,54000.0,,928000.0,-822000.0,,,
December 2010,62000.0,,860000.0,-567000.0,17395000.0,2910000.0,13486000.0
March 2011,36000.0,,873000.0,-842000.0,,,
June 2011,60000.0,,833000.0,-12000.0,18276000.0,3855000.0,13444000.0
September 2011,43000.0,,814000.0,-207000.0,18085000.0,3557000.0,13423000.0
December 2011,128000.0,,-964000.0,-6421000.0,10211000.0,3149000.0,5965000.0
March 2012,45000.0,,840000.0,-668000.0,9829000.0,2789000.0,5949000.0
June 2012,0.0,,202000.0,-273000.0,9620000.0,2553000.0,
September 2012,5000.0,,174000.0,-5433000.0,301000.0,300000.0,
December 2012,-16000.0,,-342000.0,634000.0,338000.0,337000.0,
March 2013,11000.0,0.0,168000.0,-173000.0,,,
June 2013,6000.0,0.0,148000.0,-152000.0,369000.0,368000.0,
September 2013,7000.0,0.0,171000.0,-197000.0,426000.0,424000.0,
December 2013,5000.0,0.0,192000.0,-177000.0,241000.0,239000.0,
March 2014,10000.0,0.0,192000.0,-200000.0,346000.0,344000.0,
June 2014,21000.0,0.0,159000.0,-157000.0,187000.0,185000.0,
September 2014,12000.0,0.0,135000.0,-116000.0,305000.0,303000.0,
December 2014,14000.0,0.0,183000.0,-279000.0,264000.0,263000.0,
March 2015,10000.0,0.0,177000.0,-271000.0,310000.0,309000.0,
June 2015,31000.0,0.0,251000.0,-250000.0,398000.0,313000.0,
September 2015,7000.0,0.0,487000.0,-798000.0,513000.0,428000.0,
December 2015,13000.0,0.0,461000.0,-687000.0,162000.0,120000.0,
March 2016,11000.0,0.0,312000.0,-371000.0,96000.0,64000.0,
June 2016,7000.0,0.0,279000.0,-363000.0,36000.0,10000.0,
September 2016,9000.0,0.0,226000.0,-285000.0,56000.0,35000.0,
December 2016,9000.0,0.0,167000.0,-182000.0,49000.0,33000.0,16000.0
March 2017,4000.0,0.0,212000.0,-223000.0,130000.0,118000.0,
June 2017,16000.0,0.0,224000.0,-278000.0,121000.0,111000.0,
September 2017,275000.0,0.0,267000.0,-294000.0,57000.0,49000.0,
December 2017,512000.0,0.0,72000.0,-76000.0,33000.0,26000.0,7000.0
March 2018,48000.0,0.0,32000.0,-71000.0,27000.0,23000.0,4000.0
June 2018,72000.0,0.0,59000.0,-110000.0,40000.0,37000.0,3000.0
September 2018,507000.0,0.0,507000.0,-451000.0,64000.0,63000.0,1000.0
December 2018,113000.0,0.0,113000.0,-140000.0,19000.0,18000.0,1000.0
March 2019,134000.0,,128000.0,-1677000.0,408000.0,392000.0,16000.0
