,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,12573.0,,,-208.0,,
June 2010,3172.0,,,-3172.0,,
September 2010,1063.0,,,-1063.0,,
December 2010,132.0,,,-132.0,,
March 2011,12573.0,,,-10072.0,,
June 2011,6147.0,,,-6147.0,,
September 2011,143785.0,,,-143785.0,,
December 2011,285791.0,,,-285791.0,,
March 2012,298765.0,,,-298765.0,,
June 2012,230694.0,,,-234639.0,,
September 2012,279121.0,,,-283658.0,,
December 2012,470325.0,,,-474862.0,,
March 2013,427016.0,,,-531400.0,,
June 2013,1131825.0,,,91317.0,,
September 2013,948944.0,,,24589.0,,
December 2013,1955941.0,,,-4007.0,,
March 2014,1574073.0,,,9938.0,2724349.0,1550002.0
June 2014,3660781.0,,678970.25,-1526923.0,2839162.0,1657569.0
September 2014,2114406.0,,678970.25,-813720.0,2497240.0,1388145.0
December 2014,1961656.0,,678970.25,-2961653.0,2891227.0,1857371.0
March 2015,759163.0,,678970.25,-307379.0,5021535.0,36931.0
June 2015,2251749.0,,785793.0,-784876.0,2887456.0,1879780.0
September 2015,2821811.0,,1741850.0,-1886394.0,2066260.0,1115663.0
December 2015,453303.0,,363303.0,-758461.0,2672280.0,1756777.0
March 2016,-1547863.0,,728054.0,-317213.0,5218308.0,52893.0
June 2016,1174886.0,,1084886.0,-1803970.0,5434647.0,172995.0
September 2016,1532657.0,,1442657.0,-1746149.0,5347087.0,111021.0
December 2016,1349297.0,,1259297.0,-4540910.0,2174907.0,2111428.0
March 2017,1652961.0,,1562961.0,-6158690.0,1556205.0,1498798.0
June 2017,2377585.0,,2287585.0,-2815160.0,5243830.0,1719201.0
September 2017,3138000.0,,3753653.0,-4302026.0,4137444.0,541679.0
December 2017,2707582.0,,2617582.0,-6718455.0,69157009.0,18090307.0
March 2018,13848833.0,,,-9500359.0,68027000.0,18719000.0
June 2018,17692000.0,,,-10768000.0,68444000.0,20992000.0
September 2018,17484000.0,,,-10325000.0,64771000.0,19226000.0
December 2018,14712000.0,,,-6563000.0,59845000.0,19367000.0
March 2019,17707000.0,,,-10106000.0,58899000.0,19564000.0
June 2019,19760000.0,,,-10966000.0,53934000.0,16024000.0
September 2019,19515000.0,,,-10619000.0,58723000.0,21925000.0
December 2019,17611000.0,,,-8808000.0,54998000.0,19451000.0
March 2020,17768000.0,,,-8534000.0,54116000.0,17722000.0
June 2020,16329000.0,2420000.0,,-7532000.0,57627000.0,22465000.0
September 2020,21685000.0,2420000.0,,-10189000.0,81013000.0,33481000.0
December 2020,26718000.0,2420000.0,,-8731000.0,91245000.0,39401000.0
March 2021,29868000.0,2420000.0,,-15368000.0,85769000.0,35271000.0
June 2021,48726000.0,2155000.0,,-8051000.0,92385000.0,42845000.0
September 2021,31591000.0,1979000.0,,-15236000.0,89581000.0,41555000.0
December 2021,42863000.0,1979000.0,,-11791000.0,82643000.0,35536000.0
March 2022,31692000.0,1979000.0,,-8834000.0,76823000.0,31308000.0
June 2022,,1617000.0,,1348000.0,72376000.0,28466000.0
