,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,26812250.0,,,
June 2009,26812250.0,,,
September 2009,26812250.0,,,
December 2009,26812250.0,,,
March 2010,30438000.0,,,
June 2010,29006000.0,,,
September 2010,30656000.0,,,
December 2010,56092000.0,1856130000.0,43184000.0,106903000.0
March 2011,43897000.0,2095007000.0,55843000.0,
June 2011,33939000.0,2137221000.0,94500000.0,164025000.0
September 2011,45306000.0,2443543000.0,285140000.0,165469000.0
December 2011,69616000.0,2451620000.0,255550000.0,268954000.0
March 2012,53651000.0,2720201000.0,66666000.0,267334000.0
June 2012,36277000.0,3036199000.0,283458000.0,
September 2012,46579000.0,2953944000.0,78239000.0,
December 2012,-2130000.0,3749922000.0,477212000.0,
March 2013,50714000.0,3646406000.0,100513000.0,
June 2013,60200000.0,3909274000.0,157285000.0,
September 2013,78506000.0,4042231000.0,122915000.0,
December 2013,89303000.0,4617808000.0,194810000.0,
March 2014,91056000.0,4777107000.0,191144000.0,
June 2014,95032000.0,4964812000.0,224203000.0,
September 2014,109159000.0,5054540000.0,200955000.0,
December 2014,147396000.0,6954532000.0,186364000.0,
March 2015,-156493000.0,7094628000.0,213337000.0,
June 2015,110522000.0,7216042000.0,272101000.0,
September 2015,184137000.0,7172332000.0,235137000.0,
December 2015,-211704000.0,7301197000.0,299217000.0,
March 2016,116060000.0,7360560000.0,291807000.0,
June 2016,164521000.0,7504102000.0,385253000.0,
September 2016,167746000.0,7501098000.0,367814000.0,
December 2016,143004000.0,7733028000.0,594014000.0,
March 2017,101889000.0,7632840000.0,285619000.0,
June 2017,173451000.0,7745715000.0,334802000.0,
September 2017,143506000.0,7914311000.0,358346000.0,
December 2017,148637000.0,8014350000.0,254062000.0,
March 2018,149363000.0,8813322000.0,733247000.0,
June 2018,32708000.0,8666610000.0,247138000.0,
September 2018,154646000.0,9031298000.0,381624000.0,
December 2018,109058000.0,9236282000.0,333463000.0,
