,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,14398774.25,3287246.5,2199313.25,,
June 2009,14398774.25,3287246.5,2199313.25,,
September 2009,14398774.25,3287246.5,2199313.25,,
December 2009,14398774.25,3287246.5,2199313.25,,
March 2010,16279564.0,3553797.0,2736019.0,,
June 2010,17325657.0,3760170.0,8981206.0,,
September 2010,18058702.0,3560484.0,3994531.0,,
December 2010,22075865.0,4339451.0,5386888.0,186677269.0,176390010.0
March 2011,24704612.0,4317779.0,-65000.0,,
June 2011,22647110.0,4661979.0,2682324.0,206403869.0,195204573.0
September 2011,26431776.0,6105253.0,1127697.0,216764925.0,195776014.0
December 2011,25605502.0,5694989.0,2017000.0,232057117.0,211782815.0
March 2012,28098323.0,6219971.0,76000.0,240371296.0,204032012.0
June 2012,28116231.0,6696432.0,576000.0,251003560.0,211736554.0
September 2012,30131839.0,6788250.0,718000.0,263143883.0,221100999.0
December 2012,31975607.0,6656347.0,2196000.0,279537784.0,232157680.0
March 2013,39658000.0,7391000.0,-5806655.0,277686491.0,226856894.0
June 2013,36017000.0,6918000.0,-1360000.0,274519578.0,221254710.0
September 2013,36094000.0,7693000.0,-56000.0,276562804.0,222519821.0
December 2013,37599000.0,7021000.0,-459000.0,279613000.0,212097000.0
March 2014,41302000.0,6712000.0,1004000.0,300366000.0,226172000.0
June 2014,46796000.0,7973000.0,1330000.0,316858000.0,243681000.0
September 2014,47957000.0,9751000.0,2308000.0,306313000.0,219826000.0
December 2014,48482000.0,9080000.0,3313000.0,317849000.0,230895000.0
March 2015,54091000.0,9123000.0,372000.0,354487000.0,265269000.0
June 2015,53750000.0,10256000.0,2388000.0,354536000.0,264716000.0
September 2015,53051000.0,10379000.0,5563000.0,367162000.0,275546000.0
December 2015,59201000.0,12839000.0,6235000.0,455699000.0,236435000.0
March 2016,69241000.0,15364000.0,-1073000.0,476634000.0,257612000.0
June 2016,68470000.0,14046000.0,2506000.0,471914000.0,254193000.0
September 2016,73846000.0,14161000.0,-657000.0,461910000.0,247962000.0
December 2016,74597000.0,13622000.0,1862000.0,443293000.0,228090000.0
March 2017,182701000.0,33122000.0,-18564000.0,3957313000.0,403143000.0
June 2017,203496000.0,40710000.0,14846000.0,3929090000.0,401614000.0
September 2017,206501000.0,42603000.0,9920000.0,3941336000.0,394321000.0
December 2017,205702000.0,40296000.0,93321000.0,3858108000.0,398824000.0
March 2018,173947000.0,43116000.0,29712000.0,3927369000.0,506284000.0
June 2018,225716000.0,43920000.0,6554000.0,4057436000.0,337259000.0
September 2018,218970000.0,42220000.0,12717000.0,3974787000.0,317225000.0
December 2018,217855000.0,40153000.0,25388000.0,3935953000.0,327893000.0
March 2019,237210000.0,40717000.0,-9039000.0,4007248000.0,314954000.0
June 2019,236089000.0,40379000.0,-6522000.0,3921707000.0,281128000.0
September 2019,229550000.0,39452000.0,5108000.0,3858668000.0,281193000.0
December 2019,235545000.0,39951000.0,-4102000.0,3855997000.0,324951000.0
March 2020,251657000.0,39879000.0,-11285000.0,3880199000.0,400374000.0
June 2020,225301000.0,37170000.0,19041000.0,3900883000.0,462008000.0
