,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,949500.0,-2934000.0,,
June 2012,949500.0,-2934000.0,,
September 2012,1164000.0,-3249000.0,,
December 2012,1743000.0,-4670000.0,19620000.0,287000.0
March 2013,1647000.0,-4181000.0,,
June 2013,1352000.0,-3570000.0,,
September 2013,1776000.0,-15928000.0,24217000.0,3626000.0
December 2013,693000.0,-3771000.0,29622000.0,10620000.0
March 2014,2453000.0,-5153000.0,23855000.0,5524000.0
June 2014,2056000.0,-4530000.0,27997000.0,10223000.0
September 2014,1745000.0,-4281000.0,24964000.0,7606000.0
December 2014,1343000.0,-5014000.0,23139000.0,5941000.0
March 2015,1550000.0,-3537000.0,22465000.0,5472000.0
June 2015,1112000.0,-3957000.0,21494000.0,4917000.0
September 2015,995000.0,-3061000.0,22177000.0,5979000.0
December 2015,1001000.0,-7302000.0,16574000.0,1801000.0
March 2016,1660000.0,-4063000.0,19061000.0,5007000.0
June 2016,1542000.0,-4582000.0,19053000.0,4955000.0
September 2016,1424000.0,-3106000.0,19464000.0,6617000.0
December 2016,1480000.0,-9151000.0,19899000.0,13256000.0
March 2017,1874000.0,8292000.0,47768000.0,34528000.0
June 2017,2511000.0,-1041000.0,48005000.0,35597000.0
September 2017,2758000.0,-5347000.0,44770000.0,33458000.0
December 2017,2656000.0,-12257000.0,36646000.0,26515000.0
March 2018,2442000.0,-3769000.0,33417000.0,24174000.0
June 2018,2925000.0,-6383000.0,32583000.0,24262000.0
September 2018,1286000.0,-2207000.0,29335000.0,21751000.0
December 2018,1220000.0,-2514000.0,28813000.0,22026000.0
March 2019,926000.0,-3090000.0,28323000.0,19446000.0
June 2019,866000.0,-3575000.0,27997000.0,19706000.0
September 2019,799000.0,-4995000.0,26513000.0,19044000.0
December 2019,641000.0,-6387000.0,23604000.0,16785000.0
March 2020,656000.0,-4430000.0,21774000.0,15483000.0
June 2020,559000.0,-778000.0,24489000.0,18598000.0
September 2020,616000.0,-2793000.0,23302000.0,17682000.0
December 2020,867000.0,-9574000.0,20651000.0,16515000.0
March 2021,602000.0,-2667000.0,76653000.0,72785000.0
June 2021,718000.0,-834000.0,80181000.0,76546000.0
September 2021,841000.0,676000.0,76403000.0,58513000.0
December 2021,890000.0,-13567000.0,68120000.0,59664000.0
March 2022,1118000.0,-2767000.0,64445000.0,56283000.0
June 2022,1151000.0,-2526000.0,60208000.0,52482000.0
