,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2011,,26450000.0,100400000.0,,,
December 2011,,26450000.0,100400000.0,,,
March 2012,,26450000.0,100400000.0,,,
June 2012,,26450000.0,100400000.0,,,
September 2012,128700000.0,27400000.0,105600000.0,,,
December 2012,143300000.0,28300000.0,106000000.0,,,
March 2013,152800000.0,28500000.0,111900000.0,,,
June 2013,176100000.0,31000000.0,118500000.0,131.0,131.0,3114000000.0
September 2013,4007.0,32300000.0,111400000.0,13134086.0,4728074.0,
December 2013,274100000.0,37500000.0,-86000000.0,13712800000.0,2286000000.0,
March 2014,211700000.0,44700000.0,48100000.0,13742800000.0,2304400000.0,
June 2014,394895993.0,38000000.0,131700000.0,13880200000.0,2545600000.0,11329300000.0
September 2014,184600000.0,36600000.0,96300000.0,13781000000.0,2634000000.0,11147000000.0
December 2014,199400000.0,53200000.0,70200000.0,16460700000.0,5364200000.0,11096500000.0
March 2015,179600000.0,35400000.0,-22200000.0,16182800000.0,5130000000.0,11052800000.0
June 2015,401200000.0,62600000.0,-22200000.0,19720600000.0,3229000000.0,16537700000.0
September 2015,360200000.0,41600000.0,112600000.0,19703100000.0,2880800000.0,16822300000.0
December 2015,651100000.0,46600000.0,-218400000.0,19349600000.0,2791600000.0,16558000000.0
March 2016,826700000.0,45300000.0,-334600000.0,19726200000.0,2974500000.0,16751700000.0
June 2016,328900000.0,47000000.0,-534300000.0,19533600000.0,3032800000.0,16500800000.0
September 2016,2021500000.0,50200000.0,-1255200000.0,17467600000.0,2627100000.0,14840500000.0
December 2016,874400000.0,41500000.0,-1359100000.0,13870100000.0,2805300000.0,11064800000.0
March 2017,335900000.0,39800000.0,71600000.0,13979400000.0,5113400000.0,8866000000.0
June 2017,355800000.0,42600000.0,-69600000.0,11792200000.0,2821300000.0,8970900000.0
September 2017,335400000.0,38400000.0,44500000.0,11842600000.0,2971800000.0,8870800000.0
December 2017,354200000.0,46900000.0,73100000.0,11628800000.0,2819600000.0,8809200000.0
March 2018,336400000.0,38400000.0,80800000.0,11639600000.0,2900700000.0,8738900000.0
June 2018,376300000.0,91900000.0,36200000.0,11225600000.0,2778500000.0,8447100000.0
September 2018,546800000.0,43700000.0,-67500000.0,10942900000.0,2768800000.0,8174100000.0
December 2018,335500000.0,44600000.0,81500000.0,10983400000.0,2902200000.0,8081200000.0
March 2019,346500000.0,40200000.0,63900000.0,11119500000.0,3009300000.0,8110200000.0
June 2019,375800000.0,43900000.0,9000000.0,11428700000.0,3435400000.0,7993300000.0
September 2019,358400000.0,44000000.0,92200000.0,11310800000.0,2739800000.0,8571000000.0
December 2019,487800000.0,59300000.0,-19000000.0,11301400000.0,2756900000.0,8570800000.0
March 2020,337500000.0,41900000.0,106400000.0,11400700000.0,3046200000.0,8354500000.0
June 2020,317300000.0,47100000.0,60600000.0,12128300000.0,3803500000.0,8324800000.0
September 2020,291200000.0,30400000.0,-154600000.0,11576000000.0,3398300000.0,8177700000.0
December 2020,753800000.0,58300000.0,-175000000.0,11488400000.0,3133500000.0,8354900000.0
March 2021,317000000.0,31100000.0,38100000.0,11324800000.0,4488600000.0,6836200000.0
June 2021,474900000.0,33000000.0,-57700000.0,11230300000.0,4420200000.0,6810100000.0
September 2021,-101900000.0,27600000.0,-58900000.0,10915900000.0,4225900000.0,6690000000.0
December 2021,315800000.0,30300000.0,9600000.0,10425700000.0,3859900000.0,6565800000.0
March 2022,316100000.0,29300000.0,-2400000.0,10389500000.0,3935500000.0,6454000000.0
June 2022,379000000.0,31500000.0,-65100000.0,10919600000.0,2651500000.0,8268100000.0
