,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,453973.0,7000.0,-453973.0,,
June 2019,629393.0,7000.0,-629393.0,,
September 2019,669652.0,7000.0,-669652.0,,
December 2019,675167.0,,-675167.0,1432576.0,1232030.0
March 2020,477276.0,137104.0,-477276.0,,
June 2020,833422.0,157023.0,-833422.0,25613034.0,25597657.0
September 2020,1701488.0,600769.0,-1701488.0,22492952.0,22475344.0
December 2020,2896004.0,-884896.0,-2896004.0,20359634.0,20236922.0
March 2021,2452295.0,1279037.0,-2452295.0,82504659.0,82484495.0
June 2021,2479093.0,1164892.0,-2316481.0,82432073.0,82131083.0
September 2021,4148877.0,2964391.0,-4053979.0,77606197.0,76336642.0
December 2021,3511243.0,2162260.0,-3540274.0,73950477.0,72716400.0
March 2022,4066397.0,2660237.0,-4121774.0,68402517.0,67663158.0
June 2022,4394821.0,2988823.0,-4492386.0,66379800.0,65662982.0
