,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2012,,,,,,
June 2012,,,,,,
September 2012,,,,,,
December 2012,,,,,,
March 2013,2079000.0,615750.0,-3044250.0,,,
June 2013,2079000.0,615750.0,-3044250.0,,,
September 2013,2079000.0,615750.0,-3044250.0,,,
December 2013,2079000.0,615750.0,-3044250.0,,,
March 2014,4826000.0,2140750.0,-5417000.0,,,
June 2014,4826000.0,2140750.0,-5417000.0,,,
September 2014,4826000.0,2140750.0,-5417000.0,,,
December 2014,4826000.0,2140750.0,-5417000.0,47665000.0,46984000.0,681000.0
March 2015,5554000.0,1537000.0,-5706000.0,,,
June 2015,5903000.0,1450000.0,-5808000.0,,,
September 2015,6392000.0,1263000.0,-6394000.0,,,
December 2015,7539000.0,1687000.0,-7507000.0,25574000.0,23776000.0,1798000.0
March 2016,6908000.0,1695000.0,-6922000.0,31099000.0,28779000.0,2320000.0
June 2016,8673000.0,3074000.0,-9117000.0,24638000.0,22080000.0,2558000.0
September 2016,7693000.0,1968000.0,-7920000.0,20819000.0,18372000.0,2447000.0
December 2016,7903000.0,2291000.0,-8544000.0,31763000.0,29335000.0,2428000.0
March 2017,6704000.0,1430000.0,-6400000.0,25274000.0,22937000.0,2337000.0
June 2017,6108000.0,1385000.0,-6309000.0,24321000.0,22043000.0,2278000.0
September 2017,6060000.0,1618000.0,-5846000.0,21484000.0,19396000.0,2088000.0
December 2017,6221000.0,1609000.0,-6162000.0,22863000.0,20938000.0,1925000.0
March 2018,6524000.0,2151000.0,-6327000.0,17720000.0,15882000.0,1838000.0
June 2018,6043000.0,1897000.0,-5798000.0,17025000.0,15205000.0,1820000.0
September 2018,4885000.0,1597000.0,-4533000.0,11874000.0,10100000.0,1774000.0
December 2018,4587000.0,1704000.0,-5017000.0,14962000.0,13237000.0,1725000.0
March 2019,4501000.0,1414000.0,-4000000.0,17036000.0,13414000.0,3622000.0
June 2019,4670000.0,1860000.0,-4587000.0,31972000.0,28516000.0,3456000.0
September 2019,3680000.0,1018000.0,-3389000.0,28426000.0,25137000.0,3289000.0
December 2019,3923000.0,1056000.0,-3575000.0,24372000.0,21073000.0,3299000.0
March 2020,3975000.0,985000.0,-3840000.0,25217000.0,21962000.0,3255000.0
June 2020,3574000.0,954000.0,-2855000.0,22706000.0,19696000.0,3010000.0
September 2020,3461000.0,756000.0,-3336000.0,26234000.0,23305000.0,2929000.0
December 2020,3183000.0,764000.0,-2945000.0,28067000.0,25248000.0,2819000.0
March 2021,3728000.0,795000.0,-3062000.0,74561000.0,71919000.0,2642000.0
June 2021,3868000.0,810000.0,-3141000.0,71705000.0,69195000.0,2510000.0
September 2021,3802000.0,638000.0,-2675000.0,98718000.0,96330000.0,2388000.0
December 2021,4160000.0,696000.0,-3858000.0,94750000.0,92521000.0,2229000.0
March 2022,4553000.0,907000.0,-4350000.0,89998000.0,87806000.0,2192000.0
June 2022,5122000.0,956000.0,-4446000.0,85798000.0,83753000.0,2045000.0
