,NetIncomeLoss,Assets
March 2016,670000.0,
June 2016,257000.0,
September 2016,292000.0,
December 2016,,115973000.0
March 2017,226000.0,119296000.0
June 2017,89000.0,128955000.0
September 2017,-220000.0,129584000.0
December 2017,245000.0,131082000.0
March 2018,128000.0,132229000.0
June 2018,84000.0,133513000.0
September 2018,79000.0,137819000.0
December 2018,53000.0,137085000.0
March 2019,81000.0,136545000.0
June 2019,81000.0,140696000.0
September 2019,270000.0,142308000.0
December 2019,226000.0,142788000.0
March 2020,177000.0,144107000.0
