,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2011,,0.0,,,
September 2011,,,,,
December 2011,,-46000.0,,,
March 2012,33750.0,0.0,,,
June 2012,33750.0,-23000.0,,,
September 2012,33750.0,0.0,,,
December 2012,33750.0,-23000.0,105815000.0,,
March 2013,3339000.0,-840000.0,118239000.0,,
June 2013,5349000.0,-1499000.0,421019000.0,,
September 2013,8602000.0,-2557000.0,773400000.0,,
December 2013,20704000.0,-397000.0,1405104000.0,,
March 2014,25121000.0,6828000.0,2202410000.0,,
June 2014,37322000.0,13230000.0,2679023000.0,,
September 2014,54461000.0,17698000.0,2809894000.0,,
December 2014,61173000.0,21923000.0,2760698000.0,,
March 2015,69460000.0,6888000.0,2734465000.0,,
June 2015,62490000.0,743000.0,2752402000.0,,
September 2015,65935000.0,-1980000.0,2810701000.0,,
December 2015,98748000.0,-8941000.0,2518601000.0,,
March 2016,5771000.0,-940000.0,68135000.0,,
June 2016,6097000.0,-1261000.0,61216000.0,,
September 2016,6032000.0,-1071000.0,65941000.0,,
December 2016,6414000.0,-1663000.0,65748000.0,65748000.0,
March 2017,6528000.0,-1318000.0,63229000.0,,
June 2017,6343000.0,-1742000.0,60463000.0,,
September 2017,6712000.0,-2125000.0,58709000.0,,
December 2017,5924000.0,-1784000.0,60387000.0,58413000.0,
March 2018,5513000.0,-4364000.0,52867000.0,,
June 2018,5834000.0,-1067000.0,53442000.0,,
September 2018,6072000.0,-1155000.0,54914000.0,,
December 2018,5115000.0,-4290000.0,49367000.0,47457000.0,1910000.0
March 2019,5799000.0,-840000.0,47998000.0,43682000.0,4316000.0
June 2019,6474000.0,3289000.0,53114000.0,48783000.0,4331000.0
September 2019,3836000.0,-3523000.0,53636000.0,47470000.0,6166000.0
December 2019,8678000.0,-1539000.0,53248000.0,47151000.0,6097000.0
March 2020,7173000.0,-3757000.0,49055000.0,42871000.0,6184000.0
June 2020,7523000.0,-7835000.0,42242000.0,36192000.0,6050000.0
September 2020,3682000.0,11754000.0,89821000.0,84154000.0,5667000.0
December 2020,2132000.0,39659000.0,99752000.0,96614000.0,3138000.0
March 2021,6183000.0,5856000.0,123987000.0,122468000.0,1519000.0
June 2021,2921000.0,2228000.0,96700000.0,95387000.0,1313000.0
September 2021,5188000.0,-5697000.0,88763000.0,87427000.0,1336000.0
December 2021,6300000.0,-8391000.0,81476000.0,80186000.0,1290000.0
March 2022,3700000.0,-3697000.0,74985000.0,68345000.0,6640000.0
June 2022,4341000.0,-4132000.0,67013000.0,,
