,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2014,184000.0,90000.0,-503000.0,,,
June 2014,307000.0,89000.0,-578000.0,,,
September 2014,508000.0,101000.0,-766000.0,,,
December 2014,322000.0,151000.0,-800000.0,723000.0,165000.0,
March 2015,330000.0,95000.0,-630000.0,,,
June 2015,339000.0,115000.0,-434000.0,2629000.0,2423000.0,
September 2015,368000.0,87000.0,-1039000.0,2353000.0,2151000.0,
December 2015,486000.0,102000.0,-781000.0,1983000.0,1776000.0,207000.0
March 2016,504000.0,114000.0,-495000.0,1651000.0,1419000.0,
June 2016,496000.0,173000.0,-610000.0,1237000.0,988000.0,
September 2016,579000.0,161000.0,-606000.0,924000.0,677000.0,
December 2016,878000.0,136000.0,-1120000.0,494000.0,221000.0,273000.0
March 2017,838000.0,150000.0,-877000.0,446000.0,159000.0,287000.0
June 2017,694000.0,164000.0,-849000.0,757000.0,347000.0,410000.0
September 2017,656000.0,160000.0,-1599000.0,809000.0,282000.0,527000.0
December 2017,1054000.0,219000.0,-1640000.0,4865000.0,4521000.0,349000.0
March 2018,845000.0,136000.0,-789000.0,3975000.0,3621000.0,354000.0
June 2018,902000.0,151000.0,-824000.0,3173000.0,2822000.0,351000.0
September 2018,1334000.0,121000.0,-1344000.0,2425000.0,2061000.0,364000.0
December 2018,1382000.0,206000.0,-1197000.0,1580000.0,1230000.0,350000.0
March 2019,2276000.0,152000.0,-2679000.0,817000.0,452000.0,365000.0
June 2019,1103000.0,150000.0,-1107000.0,3107000.0,2889000.0,218000.0
September 2019,840000.0,79000.0,-815000.0,3070000.0,2847000.0,223000.0
December 2019,1213000.0,133000.0,-1193000.0,2036000.0,1838000.0,198000.0
March 2020,958000.0,47000.0,-921000.0,1121000.0,914000.0,207000.0
June 2020,1506000.0,16000.0,-1477000.0,,,
September 2020,903000.0,68000.0,-922000.0,4102000.0,3904000.0,198000.0
December 2020,1566000.0,40000.0,-1005000.0,8229000.0,7970000.0,259000.0
March 2021,1391000.0,64000.0,-4917000.0,8603000.0,8357000.0,246000.0
June 2021,1199000.0,64000.0,-216000.0,6832000.0,6584000.0,248000.0
September 2021,1096000.0,50000.0,-6675000.0,9666000.0,9425000.0,241000.0
December 2021,2767000.0,115000.0,-2474000.0,8622000.0,8342000.0,280000.0
March 2022,1218000.0,66000.0,-1132000.0,7663000.0,7390000.0,273000.0
June 2022,1549000.0,61000.0,-1302000.0,6542000.0,6309000.0,233000.0
