,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 1997,6694.857142857143,-2075.0,,
December 1997,6694.857142857143,-2075.0,,
March 1998,6694.857142857143,-89784.75,,
June 1998,6694.857142857143,-89784.75,,
September 1998,6694.857142857143,-89784.75,,
December 1998,6694.857142857143,-89784.75,,
March 1999,6694.857142857143,-90016.0,,
June 1999,6694.857142857143,-90016.0,,
September 1999,6694.857142857143,-90016.0,,
December 1999,6694.857142857143,-90016.0,,
March 2000,6694.857142857143,-76892.0,,
June 2000,6694.857142857143,-76892.0,,
September 2000,6694.857142857143,-76892.0,,
December 2000,6694.857142857143,-76892.0,,
March 2001,6694.857142857143,-82584.25,,
June 2001,6694.857142857143,-82584.25,,
September 2001,6694.857142857143,-82584.25,,
December 2001,6694.857142857143,-82584.25,,
March 2002,6694.857142857143,-13896.25,,
June 2002,6694.857142857143,-13896.25,,
September 2002,6694.857142857143,-13896.25,,
December 2002,6694.857142857143,-13896.25,,
March 2003,6694.857142857143,-7844.25,,
June 2003,6694.857142857143,-7844.25,,
September 2003,6694.857142857143,-7844.25,,
December 2003,6694.857142857143,-7844.25,,
March 2004,6694.857142857143,-2992.5,,
June 2004,6694.857142857143,-2992.5,,
September 2004,6694.857142857143,-2992.5,,
December 2004,6694.857142857143,-2992.5,,
March 2005,6694.857142857143,-6387.75,,
June 2005,6694.857142857143,-6387.75,,
September 2005,6694.857142857143,-6387.75,,
December 2005,6694.857142857143,-6387.75,,
March 2006,6694.857142857143,-5839.75,,
June 2006,6694.857142857143,-5839.75,,
September 2006,6694.857142857143,-5839.75,,
December 2006,6694.857142857143,-5839.75,,
March 2007,6694.857142857143,-9783152.75,,
June 2007,6694.857142857143,-9783152.75,,
September 2007,6694.857142857143,-9783152.75,,
December 2007,6694.857142857143,-9783152.75,,
March 2008,6694.857142857143,-24672825.5,,
June 2008,6694.857142857143,-24672825.5,,
September 2008,6694.857142857143,-24672825.5,,
December 2008,6694.857142857143,-24672825.5,,
March 2009,6694.857142857143,-3502075.0,,
June 2009,6694.857142857143,-3502075.0,,
September 2009,6694.857142857143,-3502075.0,,
December 2009,6694.857142857143,-3502075.0,,
March 2010,6694.857142857143,-5158775.0,,
June 2010,6694.857142857143,-2626773.0,,
September 2010,6694.857142857143,-4283770.0,,
December 2010,6694.857142857143,-2901069.0,5981.0,5446.0
March 2011,6694.857142857143,-733421.0,,
June 2011,6694.857142857143,-975674.0,10428.0,9995.0
September 2011,6694.857142857101,-847111.0,60482.0,60100.0
December 2011,0.0,-729347.0,25078.0,24747.0
March 2012,0.0,-1933250.0,250584.0,250304.0
June 2012,0.0,-4069672.0,50568.0,50339.0
September 2012,,-2369797.0,77581.0,77402.0
December 2012,,-946227.0,2637744.0,2637616.0
March 2013,,-1275327.0,2260584.0,260507.0
June 2013,,-1620893.0,2018746.0,1920.0
September 2013,,-792840.0,2552985.0,45985.0
December 2013,,-2639139.0,3236115.0,35642.0
March 2014,,-1591801.0,3246057.0,33113.0
June 2014,,-2196886.0,3213153.0,209.0
September 2014,,-1011605.0,3214181.0,1237.0
December 2014,,-2774741.0,3214074.0,1130.0
March 2015,0.0,-1817337.0,3213045.0,101.0
June 2015,0.0,-9262904.0,4195971.0,34667.0
September 2015,0.0,-44951004.0,4860195.0,104677.0
December 2015,0.0,-24300738.0,123066.0,123066.0
March 2016,892093.0,13974909.0,16356.0,16356.0
June 2016,603255.0,9394900.0,16121.0,16121.0
September 2016,0.0,22153819.0,1112.0,1112.0
December 2016,179475.0,-8967603.0,100444.0,100444.0
March 2017,0.0,7878096.0,62700.0,62700.0
June 2017,177300.0,-5495825.0,67067.0,67067.0
September 2017,626131.0,-1177928.0,9003.0,9003.0
December 2017,1394006.0,-3018095.0,11773.0,11773.0
March 2018,50201.0,-1381201.0,67564.0,67564.0
June 2018,174523.0,-1037946.0,49328.0,15328.0
September 2018,8019.0,-1071684.0,34259.0,3259.0
December 2018,74408.0,-2068869.0,53745.0,25745.0
March 2019,3000.0,-1141901.0,49888.0,24888.0
June 2019,36182.0,-1512631.0,27229.0,5229.0
September 2019,53000.0,-1043643.0,21502.0,2502.0
December 2019,28000.0,-1332273.0,147501.0,131501.0
March 2020,69545.0,-1169210.0,55239.0,42239.0
June 2020,20503.0,-1761277.0,50085.0,40085.0
September 2020,3000.0,-1668538.0,9023.0,2023.0
December 2020,996292.0,-1725246.0,8203.0,4203.0
March 2021,3309.0,-872264.0,1181.0,181.0
June 2021,3283.0,-801331.0,38586.0,4586.0
September 2021,3287.0,-1073478.0,32433.0,1433.0
December 2021,3292.0,-2738256.0,29762.0,1762.0
March 2022,3293.0,-778500.0,25127.0,127.0
June 2022,3292.0,-661882.0,22100.0,100.0
