,OperatingExpenses,Assets
March 2009,547227.75,
June 2009,547227.75,
September 2009,547227.75,
December 2009,547227.75,
March 2010,532893.0,
June 2010,577789.0,
September 2010,889580.5,
December 2010,889580.5,104788728.0
March 2011,1037281.0,
June 2011,881048.0,
September 2011,961425.0,
December 2011,658036.0,91522929.0
March 2012,630603.0,
June 2012,552573.0,
September 2012,453143.0,55044742.0
December 2012,323031.0,48539320.0
March 2013,316021.0,46320628.0
June 2013,298967.0,40127071.0
