,NetIncomeLoss,Assets
March 2007,622000000.0,
June 2007,622000000.0,
September 2007,622000000.0,
December 2007,622000000.0,
March 2008,2812500000.0,
June 2008,2812500000.0,
September 2008,-137000000.0,
December 2008,-958000000.0,69870000000.0
March 2009,-647000000.0,
June 2009,340000000.0,
September 2009,468000000.0,75112000000.0
December 2009,403000000.0,74070000000.0
March 2010,420000000.0,75855000000.0
June 2010,366000000.0,
September 2010,36000000.0,76821000000.0
December 2010,466000000.0,76277000000.0
March 2011,379000000.0,75967000000.0
June 2011,250000000.0,76069000000.0
September 2011,162000000.0,76305000000.0
December 2011,271000000.0,75268000000.0
March 2012,367000000.0,77240000000.0
June 2012,56000000.0,77328000000.0
September 2012,177000000.0,79554000000.0
December 2012,-32000000.0,80021000000.0
March 2013,242000000.0,80614000000.0
June 2013,269000000.0,80046000000.0
September 2013,282000000.0,79510000000.0
December 2013,-198000000.0,79939000000.0
March 2014,59000000.0,81803000000.0
June 2014,116000000.0,82894000000.0
September 2014,208000000.0,78529000000.0
December 2014,208000000.0,78367000000.0
March 2015,109000000.0,78623000000.0
June 2015,170000000.0,78015000000.0
September 2015,182000000.0,77532000000.0
December 2015,-201000000.0,76029000000.0
March 2016,102000000.0,77224000000.0
June 2016,-65000000.0,79183000000.0
September 2016,327000000.0,78508000000.0
December 2016,290000000.0,76594000000.0
March 2017,295000000.0,77114000000.0
June 2017,231000000.0,79101000000.0
September 2017,157000000.0,79527000000.0
December 2017,481000000.0,79586000000.0
March 2018,293000000.0,80786000000.0
June 2018,230000000.0,80732000000.0
September 2018,278000000.0,78725000000.0
December 2018,-165000000.0,78316000000.0
March 2019,394000000.0,80449000000.0
June 2019,249000000.0,82277000000.0
September 2019,72000000.0,82499000000.0
December 2019,217000000.0,82243000000.0
March 2020,-632000000.0,79254000000.0
June 2020,-835000000.0,78439000000.0
September 2020,139000000.0,79464000000.0
December 2020,397000000.0,80236000000.0
March 2021,261000000.0,80005000000.0
June 2021,754000000.0,81608000000.0
September 2021,220000000.0,81726000000.0
December 2021,343000000.0,81626000000.0
March 2022,338000000.0,79144000000.0
June 2022,180000000.0,77071000000.0
