,OperatingExpenses,NetIncomeLoss,Assets
March 2009,,20889500.0,
June 2009,,20889500.0,
September 2009,,20889500.0,
December 2009,,20889500.0,
March 2010,,32047000.0,
June 2010,,-191643000.0,
September 2010,,234593000.0,
December 2010,,346584000.0,57266936000.0
March 2011,,121521000.0,
June 2011,,25057000.0,56707752000.0
September 2011,,-489203000.0,51864532000.0
December 2011,,130335000.0,52254858000.0
March 2012,,372347000.0,54287310000.0
June 2012,,,52200489000.0
September 2012,,,53830983000.0
December 2012,,,52855453000.0
March 2013,,,53317437000.0
June 2013,,,51119275000.0
September 2013,,,53100789000.0
December 2013,,,53521262000.0
March 2014,,,53465924000.0
June 2014,,,53612280000.0
September 2014,,,52346885000.0
December 2014,,,52472832000.0
March 2015,,,52564478000.0
June 2015,,,49733467000.0
September 2015,,,47342478000.0
December 2015,,,47254738000.0
March 2016,,,46693792000.0
June 2016,,,67618133000.0
September 2016,,,67418414000.0
December 2016,,,59822165000.0
March 2017,,,59905302000.0
June 2017,,,61810278000.0
September 2017,,,61179823000.0
December 2017,,,59960850000.0
March 2018,,,57121336000.0
June 2018,,,55904324000.0
September 2018,,,54595457000.0
December 2018,,,54677844000.0
March 2019,,,56370730000.0
June 2019,,,58815884000.0
September 2019,,,61628142000.0
December 2019,,,58834997000.0
March 2020,,,67611592000.0
June 2020,,,67516468000.0
September 2020,,,65762251000.0
December 2020,,,64275106000.0
March 2021,7000000.0,1891000000.0,59344899000.0
June 2021,6000000.0,-75000000.0,63502584000.0
September 2021,,,50207511000.0
December 2021,,,58578130000.0
March 2022,,356000000.0,54395152000.0
June 2022,,-180000000.0,39513000000.0
