,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,22942000.0,2493750.0,,
June 2010,22942000.0,2493750.0,,
September 2010,22942000.0,2493750.0,,
December 2010,22942000.0,2493750.0,,
March 2011,27780500.0,4789500.0,,
June 2011,27780500.0,4789500.0,,
September 2011,30069000.0,5166000.0,,
December 2011,44051000.0,-2373000.0,182299000.0,48637000.0
March 2012,34782000.0,2516000.0,,
June 2012,38454000.0,8079000.0,,
September 2012,39243000.0,6383000.0,207628000.0,65859000.0
December 2012,41828000.0,5973000.0,211745000.0,68686000.0
March 2013,42850000.0,1821000.0,211648000.0,69027000.0
June 2013,46783000.0,11195000.0,229277000.0,85863000.0
September 2013,48623000.0,15454000.0,253309000.0,110307000.0
December 2013,44177000.0,7869000.0,257260000.0,113860000.0
March 2014,45052000.0,6345000.0,263226000.0,120299000.0
June 2014,44650000.0,5913000.0,252004000.0,110073000.0
September 2014,37838000.0,-479000.0,265378000.0,125132000.0
December 2014,40569000.0,-2379000.0,262829000.0,120889000.0
March 2015,42919000.0,-4402000.0,259414000.0,119849000.0
June 2015,37652000.0,726000.0,252145000.0,114258000.0
September 2015,35825000.0,-314000.0,249040000.0,113413000.0
December 2015,36277000.0,2195000.0,242540000.0,109250000.0
March 2016,35694000.0,80000.0,220760000.0,89076000.0
June 2016,33793000.0,1477000.0,222330000.0,92218000.0
September 2016,31021000.0,-715000.0,216075000.0,87388000.0
December 2016,48778000.0,-12295000.0,185078000.0,72012000.0
March 2017,34137000.0,-2959000.0,181221000.0,64317000.0
June 2017,36532000.0,-2440000.0,169751000.0,55656000.0
September 2017,33990000.0,-7851000.0,163807000.0,51345000.0
December 2017,34476000.0,521000.0,164436000.0,55530000.0
March 2018,44801000.0,8455000.0,146279000.0,37194000.0
June 2018,34704000.0,-3591000.0,142702000.0,34177000.0
September 2018,34781000.0,-7609000.0,142368000.0,31802000.0
December 2018,43179000.0,-5265000.0,137759000.0,31753000.0
March 2019,42069000.0,-8489000.0,142600000.0,27706000.0
June 2019,40140000.0,-6399000.0,142252000.0,28678000.0
September 2019,41719000.0,-8070000.0,145687000.0,33847000.0
December 2019,46153000.0,-3862000.0,138872000.0,36997000.0
March 2020,60025000.0,-12484000.0,128262000.0,46442000.0
June 2020,39208000.0,-7199000.0,116550000.0,43647000.0
September 2020,34335000.0,1974000.0,120993000.0,49118000.0
December 2020,36334000.0,3720000.0,126227000.0,54520000.0
March 2021,34446000.0,-4439000.0,125409000.0,55120000.0
June 2021,34054000.0,-1522000.0,114539000.0,46077000.0
September 2021,28467000.0,-1691000.0,150939000.0,82671000.0
December 2021,28742000.0,-2636000.0,121985000.0,54707000.0
March 2022,28570000.0,-1673000.0,121776000.0,55373000.0
June 2022,28984000.0,-3169000.0,119859000.0,53835000.0
