,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,,-464178750.0,,
June 2008,,-464178750.0,,
September 2008,,-464178750.0,,
December 2008,,-464178750.0,,
March 2009,,-63257000.0,,
June 2009,,-74357000.0,,
September 2009,,-14047000.0,,
December 2009,,1790000.0,1410587000.0,850747000.0
March 2010,,-11785000.0,,
June 2010,,48607000.0,1695755000.0,765076000.0
September 2010,,126753000.0,1705948000.0,822309000.0
December 2010,,-37037000.0,1732116000.0,879406000.0
March 2011,,6323000.0,1815704000.0,922638000.0
June 2011,,26908000.0,1874625000.0,1165255000.0
September 2011,,28106000.0,1860677000.0,958459000.0
December 2011,,10892000.0,1761269000.0,1063983000.0
March 2012,,31104000.0,1794832000.0,1111644000.0
June 2012,,36386000.0,1829257000.0,1158446000.0
September 2012,,58584000.0,1988514000.0,1250612000.0
December 2012,,313874000.0,2287003000.0,1391235000.0
March 2013,,78609000.0,2323263000.0,1461912000.0
June 2013,,9429000.0,2563089000.0,1265499000.0
September 2013,,38500000.0,2557387000.0,1274163000.0
December 2013,,37705000.0,2428601000.0,1221091000.0
March 2014,,33070000.0,2524220000.0,1297725000.0
June 2014,,23263000.0,2785833000.0,1414719000.0
September 2014,,37535000.0,2705941000.0,1351610000.0
December 2014,,65030000.0,3209556000.0,1851735000.0
March 2015,,36259000.0,3062565000.0,1733644000.0
June 2015,,58160000.0,2380653000.0,1067228000.0
September 2015,,77624000.0,2331140000.0,1042084000.0
December 2015,,80374000.0,2345515000.0,964235000.0
March 2016,,50562000.0,2539024000.0,1152244000.0
June 2016,,49335000.0,2377873000.0,962179000.0
September 2016,,64712000.0,2194087000.0,792290000.0
December 2016,,38477000.0,2096908000.0,702034000.0
March 2017,,68259000.0,2191198000.0,800004000.0
June 2017,,69127000.0,2267699000.0,883450000.0
September 2017,,81157000.0,2305227000.0,931105000.0
December 2017,,-14442000.0,2418714000.0,979988000.0
March 2018,,72885000.0,2486673000.0,1069943000.0
June 2018,,75149000.0,2527865000.0,1129054000.0
September 2018,,99318000.0,2273207000.0,888381000.0
December 2018,,98425000.0,2468654000.0,951092000.0
March 2019,,120555000.0,2546311000.0,917947000.0
June 2019,,107235000.0,2612325000.0,979241000.0
September 2019,,101514000.0,2662198000.0,1049949000.0
December 2019,,659675000.0,3357225000.0,1169343000.0
March 2020,241668000.0,123988000.0,3767973000.0,1399507000.0
June 2020,250821000.0,131288000.0,3999497000.0,1639783000.0
September 2020,250934000.0,161630000.0,4140152000.0,1736482000.0
December 2020,,173738000.0,3950785000.0,1478587000.0
March 2021,270992000.0,187169000.0,3998959000.0,1349729000.0
June 2021,285227000.0,155900000.0,4122548000.0,1457067000.0
September 2021,289105000.0,176307000.0,4213875000.0,1543013000.0
December 2021,,176579000.0,4386299000.0,1715769000.0
March 2022,290895000.0,235335000.0,4395067000.0,1734897000.0
June 2022,286597000.0,186920000.0,4361274000.0,1657620000.0
