,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2016,379647.25,,-1435123.0,,
June 2016,379647.25,,-1435123.0,,
September 2016,379647.25,,-1435123.0,,
December 2016,379647.25,,-1435123.0,4575558.0,3578212.0
March 2017,616449.0,,-1832736.0,,
June 2017,504235.0,,-1588370.0,,
September 2017,465495.0,,-2080682.0,,
December 2017,1165147.0,,-2563284.0,5215822.0,4262692.0
March 2018,600341.0,,-2171328.0,4895558.0,4015140.0
June 2018,2534620.0,,-4144398.0,6417959.0,5464024.0
September 2018,630371.0,,-1910278.0,4190646.0,2046232.0
December 2018,6551821.0,,-8421683.0,6033519.0,3860958.0
March 2019,7531375.0,,-11676908.0,5894064.0,3488477.0
June 2019,1061507.0,,-2404427.0,9479407.0,7306874.0
September 2019,962463.0,,-2845679.0,6611024.0,4061068.0
December 2019,789946.0,,-2857040.0,4182984.0,1806789.0
March 2020,630066.0,1703443.0,-2450618.0,5034530.0,2159505.0
June 2020,3908171.0,1394374.0,-5307990.0,32761587.0,30068192.0
September 2020,2702103.0,2298330.0,-4979975.0,56604345.0,53094317.0
December 2020,803551.0,3324940.0,-4173201.0,66144034.0,63865724.0
March 2021,413128.0,3467670.0,-4036817.0,280468723.0,278549574.0
June 2021,270674.0,5038000.0,-4710674.0,280352284.0,277498957.0
September 2021,288453.0,6124382.0,-6345687.0,277502151.0,274734109.0
December 2021,700733.0,8119028.0,-3289992.0,280399293.0,200407506.0
March 2022,351000.0,6724000.0,-3937000.0,277990000.0,198450000.0
June 2022,319000.0,8597000.0,-5273000.0,275478000.0,194626000.0
