,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,4689750.0,6833250.0,532250.0,,
June 2009,4689750.0,6833250.0,532250.0,,
September 2009,4689750.0,6833250.0,532250.0,,
December 2009,4689750.0,6833250.0,532250.0,,
March 2010,4791000.0,7395000.0,1948000.0,,
June 2010,4839000.0,8062000.0,3617000.0,,
September 2010,4980000.0,8634000.0,4902000.0,,
December 2010,5296000.0,10103000.0,6314000.0,281294000.0,261980000.0
March 2011,5724000.0,9819000.0,7867000.0,,
June 2011,5759000.0,10998000.0,9728000.0,319728000.0,300973000.0
September 2011,6349000.0,11484000.0,10464000.0,330458000.0,312582000.0
December 2011,5784000.0,10388000.0,11171000.0,353448000.0,332586000.0
March 2012,6763000.0,10381000.0,10200000.0,360534000.0,338761000.0
June 2012,7772000.0,11088000.0,11171000.0,395672000.0,365664000.0
September 2012,7745000.0,11469000.0,12442000.0,417639000.0,385504000.0
December 2012,7805000.0,12389000.0,13374000.0,436986000.0,400071000.0
March 2013,8396000.0,11821000.0,13692000.0,449772000.0,410777000.0
June 2013,7802000.0,11362000.0,856000.0,454166000.0,410780000.0
September 2013,8415000.0,12082000.0,-7750000.0,448189000.0,401558000.0
December 2013,8969000.0,13593000.0,-20567000.0,434164000.0,384758000.0
March 2014,8214000.0,11966000.0,-6971000.0,424613000.0,375460000.0
June 2014,8175000.0,12418000.0,-3890000.0,429978000.0,383190000.0
September 2014,8139000.0,11828000.0,-6622000.0,433644000.0,387148000.0
December 2014,9062000.0,12534000.0,-1628000.0,417518000.0,371580000.0
March 2015,8424000.0,12043000.0,-1687000.0,419766000.0,376178000.0
June 2015,7993000.0,12015000.0,1539000.0,416877000.0,374661000.0
September 2015,8534000.0,11095000.0,-6099000.0,398374000.0,357081000.0
December 2015,7935000.0,11682000.0,-8881000.0,389196000.0,349269000.0
March 2016,8235000.0,11314000.0,-1154000.0,394716000.0,356558000.0
June 2016,9175000.0,11144000.0,2610000.0,400465000.0,363395000.0
September 2016,8831000.0,11887000.0,5457000.0,407366000.0,370985000.0
December 2016,8960000.0,11067000.0,4324000.0,415572000.0,380275000.0
March 2017,8884000.0,14505000.0,2968000.0,424344000.0,392974000.0
