,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,3668000.0,2931750.0,736250.0,-3613750.0,,
June 2012,3668000.0,2931750.0,736250.0,-3613750.0,,
September 2012,3668000.0,2931750.0,736250.0,-3613750.0,,
December 2012,3668000.0,2931750.0,736250.0,-3613750.0,,
March 2013,4601000.0,3561000.0,1040000.0,-4580000.0,,
June 2013,5030000.0,3727000.0,1303000.0,-5014000.0,,
September 2013,4633000.0,3358000.0,1275000.0,-4642000.0,,
December 2013,5694000.0,4290000.0,1404000.0,-6374000.0,31885000.0,30393000.0
March 2014,6907000.0,5065000.0,1842000.0,-6920000.0,,
June 2014,7149000.0,4703000.0,2446000.0,-7303000.0,20052000.0,16078000.0
September 2014,7787000.0,4803000.0,2984000.0,-8091000.0,78867000.0,76676000.0
December 2014,8957000.0,5210000.0,3747000.0,-9076000.0,79134000.0,75321000.0
March 2015,,5869000.0,4468000.0,-10619000.0,72774000.0,66401000.0
June 2015,,6651000.0,4437000.0,-10995000.0,63713000.0,54875000.0
September 2015,,6204000.0,5181000.0,-11644000.0,53124000.0,42656000.0
December 2015,,6638000.0,5008000.0,-12032000.0,86825000.0,75552000.0
March 2016,,6589000.0,6204000.0,-13426000.0,74937000.0,62032000.0
June 2016,,6369000.0,6143000.0,-14046000.0,65909000.0,52503000.0
September 2016,,5200000.0,5935000.0,-12783000.0,92002000.0,77783000.0
December 2016,,5851000.0,5795000.0,-14549000.0,89568000.0,75438000.0
March 2017,,6585000.0,5874000.0,-14703000.0,75659000.0,60651000.0
June 2017,,7112000.0,5759000.0,-15456000.0,63777000.0,48789000.0
September 2017,,5880000.0,5559000.0,-14076000.0,69679000.0,55347000.0
December 2017,,4156000.0,5565000.0,-18193000.0,54861000.0,44318000.0
March 2018,,4718000.0,5755000.0,-12913000.0,42119000.0,33023000.0
June 2018,,3749000.0,7611000.0,-12324000.0,84214000.0,75325000.0
September 2018,,2725000.0,5873000.0,-10767000.0,75896000.0,67320000.0
December 2018,,3297000.0,6458000.0,-15149000.0,64309000.0,56608000.0
March 2019,,3901000.0,7055000.0,-15147000.0,55555000.0,43578000.0
June 2019,,4048000.0,6722000.0,-15647000.0,45170000.0,33414000.0
September 2019,,4098000.0,5981000.0,-14171000.0,34253000.0,23813000.0
December 2019,,4279000.0,7546000.0,-14041000.0,28486000.0,18895000.0
March 2020,,4938000.0,6497000.0,-14949000.0,51352000.0,43768000.0
June 2020,,3786000.0,5305000.0,-10685000.0,53714000.0,47372000.0
September 2020,,3965000.0,5083000.0,-11255000.0,77631000.0,51447000.0
December 2020,,4230000.0,4402000.0,-9909000.0,79078000.0,53584000.0
March 2021,,4665000.0,6203000.0,-10660000.0,70052000.0,44587000.0
June 2021,,5399000.0,7244000.0,-12475000.0,78898000.0,63859000.0
September 2021,,6384000.0,8536000.0,-13962000.0,70037000.0,54460000.0
December 2021,,5353000.0,6544000.0,-12144000.0,60539000.0,44394000.0
March 2022,,6656000.0,9230000.0,-16495000.0,49039000.0,33503000.0
June 2022,,8025000.0,7824000.0,-18034000.0,39605000.0,24702000.0
