,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,790000000.0,985250000.0,541250000.0,,
June 2007,790000000.0,985250000.0,541250000.0,,
September 2007,790000000.0,985250000.0,541250000.0,,
December 2007,790000000.0,985250000.0,541250000.0,,
March 2008,782000000.0,1134000000.0,661000000.0,,
June 2008,826000000.0,1165000000.0,764000000.0,,
September 2008,834000000.0,1208000000.0,2578000000.0,,
December 2008,1070000000.0,633000000.0,1244000000.0,29486000000.0,14697000000.0
March 2009,908000000.0,901000000.0,638000000.0,,
June 2009,829000000.0,1077000000.0,983000000.0,29809000000.0,14570000000.0
September 2009,838000000.0,1117000000.0,966000000.0,30951000000.0,13387000000.0
December 2009,1072000000.0,851000000.0,8025000000.0,31008000000.0,13958000000.0
March 2010,910000000.0,900000000.0,743000000.0,30753000000.0,12532000000.0
June 2010,822000000.0,894000000.0,927000000.0,31051000000.0,12983000000.0
September 2010,824000000.0,892000000.0,949000000.0,31885000000.0,14376000000.0
December 2010,1010000000.0,1000000000.0,483000000.0,31076000000.0,13273000000.0
March 2011,935000000.0,928000000.0,986000000.0,30851000000.0,13296000000.0
June 2011,923000000.0,1040000000.0,902000000.0,31833000000.0,14775000000.0
September 2011,973000000.0,1019000000.0,969000000.0,32014000000.0,14869000000.0
December 2011,1008000000.0,1216000000.0,852000000.0,32970000000.0,15318000000.0
March 2012,909000000.0,1002000000.0,1101000000.0,32408000000.0,11765000000.0
June 2012,962000000.0,1004000000.0,645000000.0,31667000000.0,11013000000.0
September 2012,951000000.0,1071000000.0,-711000000.0,36044000000.0,9278000000.0
December 2012,1082000000.0,1143000000.0,925000000.0,35897000000.0,9521000000.0
March 2013,930000000.0,994000000.0,609000000.0,35958000000.0,10076000000.0
June 2013,951000000.0,1042000000.0,536000000.0,36252000000.0,10486000000.0
September 2013,893000000.0,980000000.0,692000000.0,36804000000.0,10627000000.0
December 2013,957000000.0,1068000000.0,726000000.0,38592000000.0,18916000000.0
March 2014,946000000.0,957000000.0,937000000.0,33424000000.0,14014000000.0
June 2014,1416000000.0,951000000.0,333000000.0,33503000000.0,14062000000.0
September 2014,983000000.0,1029000000.0,721000000.0,33450000000.0,14177000000.0
December 2014,1189000000.0,1151000000.0,13000000.0,33749000000.0,14608000000.0
March 2015,1016000000.0,894000000.0,1186000000.0,33579000000.0,14925000000.0
June 2015,1856000000.0,1135000000.0,-130000000.0,31954000000.0,13056000000.0
September 2015,1132000000.0,983000000.0,706000000.0,31779000000.0,12926000000.0
December 2015,1916000000.0,1829000000.0,-197000000.0,31748000000.0,10415000000.0
March 2016,1136000000.0,1068000000.0,1195000000.0,31892000000.0,11215000000.0
June 2016,1266000000.0,1238000000.0,1166000000.0,32831000000.0,12298000000.0
September 2016,1138000000.0,1144000000.0,1202000000.0,33727000000.0,13204000000.0
December 2016,1400000000.0,1461000000.0,894000000.0,33707000000.0,13704000000.0
March 2017,1288000000.0,1074000000.0,1574000000.0,32937000000.0,13615000000.0
June 2017,1659000000.0,1167000000.0,916000000.0,33409000000.0,14324000000.0
September 2017,1561000000.0,1163000000.0,845000000.0,33977000000.0,15048000000.0
December 2017,1903000000.0,1283000000.0,-2328000000.0,33551000000.0,14854000000.0
March 2018,1250000000.0,980000000.0,1486000000.0,33083000000.0,14649000000.0
June 2018,2435000000.0,1131000000.0,373000000.0,32641000000.0,13874000000.0
September 2018,1280000000.0,1104000000.0,1901000000.0,33734000000.0,14869000000.0
December 2018,1380000000.0,1336000000.0,1160000000.0,34986000000.0,17716000000.0
March 2019,1351000000.0,1006000000.0,1710000000.0,34834000000.0,17093000000.0
June 2019,1328000000.0,1076000000.0,1432000000.0,55163000000.0,37716000000.0
September 2019,1378000000.0,1055000000.0,1353000000.0,57433000000.0,40191000000.0
December 2019,2091000000.0,1734000000.0,-1056000000.0,129944000000.0,29354000000.0
March 2020,2372000000.0,1606000000.0,-775000000.0,129285000000.0,31853000000.0
June 2020,2522000000.0,1628000000.0,-85000000.0,128076000000.0,34343000000.0
September 2020,2499000000.0,1706000000.0,1872000000.0,125536000000.0,34277000000.0
December 2020,3750000000.0,2721000000.0,-10027000000.0,118481000000.0,30192000000.0
March 2021,2225000000.0,1666000000.0,2021000000.0,112435000000.0,27111000000.0
June 2021,3271000000.0,1882000000.0,1055000000.0,110797000000.0,29161000000.0
September 2021,3251000000.0,1788000000.0,1546000000.0,110893000000.0,31443000000.0
December 2021,2607000000.0,2354000000.0,2372000000.0,109314000000.0,33262000000.0
March 2022,2260000000.0,1831000000.0,1278000000.0,103034000000.0,30121000000.0
June 2022,2321000000.0,1787000000.0,1421000000.0,100357000000.0,30186000000.0
