,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,1162295.0,,1145449.0,-363073.0,,
June 2010,1076771.0,,1062570.0,-426722.0,,
September 2010,670436.0,,662184.0,11301.0,,
December 2010,778536.0,,769517.0,,5133870.0,3949554.0
March 2011,731470.0,,724652.0,-117010.0,,
June 2011,524807.0,,518460.0,16616.0,4804673.0,4633522.0
September 2011,562884.0,,557554.0,64435.0,4939183.0,4773362.0
December 2011,495413.0,,489980.0,,4956803.0,3793445.0
March 2012,538928.0,,533910.0,,4771159.0,3649825.0
June 2012,598986.0,,594685.0,,4996366.0,3843511.0
September 2012,603321.0,,600618.0,,5451005.0,4296758.0
December 2012,539523.0,,537453.0,,5424031.0,4271282.0
March 2013,571310.0,,568838.0,,5254410.0,4101679.0
June 2013,678595.0,,676100.0,,5530074.0,4394350.0
September 2013,575061.0,,572420.0,,5512244.0,3382740.0
December 2013,532555.0,,529568.0,,5226879.0,3098288.0
March 2014,620790.0,,618540.0,,4951560.0,2825266.0
June 2014,577624.0,,574949.0,,4869118.0,2731811.0
September 2014,550369.0,,546849.0,,4666058.0,2531432.0
December 2014,607514.0,,604830.0,,4627731.0,2521962.0
March 2015,565978.0,,562913.0,-527529.25,4768730.0,2666026.0
June 2015,541028.0,,538268.0,-527529.25,4659359.0,2559415.0
September 2015,664437.0,,661466.0,-527529.25,2789880.0,2654568.0
December 2015,1022570.0,,674310.0,-527529.25,2938777.0,2797695.0
March 2016,722916.0,33365.5,719602.0,-150414.0,2749408.0,2547808.0
June 2016,616669.0,33365.5,612756.0,-124241.0,2567760.0,2468746.0
September 2016,743781.0,33365.5,741530.0,-923670.0,3453089.0,2606228.0
December 2016,1911742.0,33365.5,1661841.0,-6182746.0,14508785.0,3799724.0
March 2017,4611097.0,35436.0,4180172.0,-6497555.0,14941739.0,4557010.0
June 2017,2967286.0,897905.0,1635710.0,-5221816.0,12754438.0,2540428.0
September 2017,3302979.0,621754.0,2243440.0,-43460218.0,17464774.0,7675272.0
December 2017,35038280.0,457453.0,27638812.0,-90794945.0,164032588.0,55977423.0
March 2018,21205877.0,224771.0,19709831.0,5175875.0,177094722.0,70220061.0
June 2018,22040874.0,154693.0,20508528.0,-63334773.0,175293589.0,53527304.0
September 2018,58118746.0,85943.0,18121681.0,-129612783.0,132706992.0,39043202.0
