,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2016,,-86271.0,,
June 2016,,-571752.0,691396993.0,1372308.0
September 2016,,137629.0,691683205.0,1231367.0
December 2016,28000000.0,240172.0,691999565.0,1112538.0
March 2017,36333333.333333336,58720.0,692252165.0,900007.0
June 2017,36333333.333333336,-17967553.0,692571878.0,215608.0
September 2017,36333333.333333336,617356.0,699667680.0,5865619.0
December 2017,16000000.0,,29929000000.0,
March 2018,40000000.0,,29665000000.0,
June 2018,46000000.0,,30030000000.0,
September 2018,40000000.0,,30960000000.0,
December 2018,55000000.0,,30945000000.0,
March 2019,44000000.0,,32446000000.0,
June 2019,147000000.0,,35098000000.0,
September 2019,48000000.0,,36117000000.0,
December 2019,91000000.0,,36714000000.0,
March 2020,96000000.0,,34737000000.0,
