,NetIncomeLoss,Assets,AssetsCurrent
March 2011,-11590750.0,,
June 2011,-11590750.0,,
September 2011,-11590750.0,,
December 2011,-11590750.0,896700000.0,
March 2012,1700000.0,,
June 2012,15000000.0,,
September 2012,23500000.0,,
December 2012,1300000.0,836398000.0,527457000.0
March 2013,80836000.0,1209797000.0,857862000.0
June 2013,10412000.0,1194615000.0,845385000.0
September 2013,15860000.0,1217959000.0,769568000.0
December 2013,9800000.0,1095900000.0,687705000.0
March 2014,5565000.0,1154507000.0,741717000.0
June 2014,26418000.0,1203565000.0,793266000.0
September 2014,32285000.0,1241099000.0,819078000.0
December 2014,,1213336000.0,753313000.0
March 2015,,1256792000.0,813970000.0
June 2015,,1318444000.0,881853000.0
September 2015,,1332171000.0,882244000.0
December 2015,,1248606000.0,785570000.0
March 2016,,1471373000.0,818895000.0
June 2016,,1503488000.0,855310000.0
September 2016,,1638805000.0,987263000.0
December 2016,,1439197000.0,760459000.0
March 2017,,1513368000.0,839754000.0
June 2017,,1596089000.0,929259000.0
September 2017,,1630550000.0,967303000.0
December 2017,,1607193000.0,932572000.0
March 2018,,1708852000.0,1033060000.0
June 2018,,1850452000.0,1171186000.0
September 2018,,1771634000.0,1104641000.0
December 2018,,1581248000.0,985778000.0
March 2019,,1687047000.0,1032974000.0
June 2019,,1732811000.0,1073267000.0
September 2019,,1785923000.0,1125130000.0
December 2019,,1693351000.0,1022764000.0
March 2020,,1755367000.0,1105390000.0
June 2020,,1841075000.0,1193143000.0
September 2020,,2059836000.0,1413519000.0
December 2020,,1965718000.0,1308855000.0
March 2021,,2278737000.0,1632860000.0
June 2021,,2647440000.0,2007430000.0
September 2021,,2588365000.0,1937991000.0
December 2021,,2572640000.0,1885878000.0
March 2022,,3105927000.0,2422905000.0
June 2022,,3135172000.0,2448460000.0
