,NetIncomeLoss,Assets,AssetsCurrent
June 2006,-10056.0,,
September 2006,-10056.0,,
December 2006,-27096.0,,
March 2007,-27096.0,,
June 2007,-27096.0,,
September 2007,-27096.0,,
December 2007,-34759.75,,
March 2008,-34759.75,,
June 2008,-34759.75,,
September 2008,-34759.75,,
December 2008,-93895.0,,
March 2009,-93895.0,,
June 2009,-93895.0,,
September 2009,-93895.0,,
December 2009,-88498.0,,
March 2010,-88498.0,,
June 2010,-149865.0,,
September 2010,-100092.0,,
December 2010,-32235.0,423595.0,353.0
March 2011,-32235.0,,
June 2011,-433529.0,,
