,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,54298500.0,17898500.0,33721750.0,27917750.0,,,
June 2008,54298500.0,17898500.0,33721750.0,27917750.0,,,
September 2008,54298500.0,17898500.0,33721750.0,27917750.0,,,
December 2008,54298500.0,17898500.0,33721750.0,27917750.0,,,
March 2009,57853000.0,20030000.0,33825000.0,21095000.0,,,
June 2009,57308000.0,19909000.0,32570000.0,27137000.0,,,
September 2009,56666000.0,19462000.0,31719000.0,30529000.0,,,
December 2009,64345000.0,20455000.0,39150000.0,37630000.0,1920182000.0,515490000.0,
March 2010,61777000.0,22587000.0,35228000.0,32369000.0,,,
June 2010,61244000.0,21390000.0,35979000.0,35493000.0,1953550000.0,578742000.0,
September 2010,62687000.0,21696000.0,36954000.0,36130000.0,2118482000.0,686392000.0,
December 2010,74381000.0,23317000.0,46935000.0,49140000.0,2126876000.0,714633000.0,
March 2011,69191000.0,24698000.0,40476000.0,42241000.0,2178360000.0,784745000.0,
June 2011,69382000.0,25182000.0,40130000.0,45431000.0,2237975000.0,854251000.0,
September 2011,76579000.0,28899000.0,43180000.0,45546000.0,2347905000.0,626427000.0,
December 2011,91724000.0,29751000.0,56571000.0,47457000.0,2448470000.0,740033000.0,
March 2012,83175000.0,31501000.0,45249000.0,45539000.0,2517058000.0,830802000.0,
June 2012,89145000.0,33415000.0,48980000.0,50262000.0,2513222000.0,841153000.0,
September 2012,89501000.0,33506000.0,49195000.0,51619000.0,2558304000.0,825831000.0,
December 2012,102428000.0,34206000.0,61754000.0,56063000.0,2607417000.0,913359000.0,
March 2013,91949000.0,36007000.0,50013000.0,51023000.0,2599700000.0,931608000.0,
June 2013,99745000.0,38670000.0,55262000.0,55945000.0,2576036000.0,915484000.0,
September 2013,95852000.0,38882000.0,51345000.0,62430000.0,2618279000.0,959956000.0,
December 2013,105159000.0,37880000.0,62287000.0,75929000.0,2722382000.0,1067596000.0,
March 2014,98464000.0,40120000.0,53550000.0,56542000.0,2793229000.0,1132262000.0,
June 2014,110165000.0,42098000.0,62280000.0,63036000.0,2799196000.0,1064657000.0,
September 2014,105998000.0,41033000.0,58172000.0,65479000.0,2789038000.0,1075020000.0,
December 2014,120558000.0,42170000.0,72374000.0,69633000.0,2774103000.0,1110493000.0,
March 2015,101835000.0,40009000.0,56749000.0,56132000.0,2681094000.0,1029288000.0,
June 2015,111205000.0,42646000.0,63524000.0,62335000.0,2746030000.0,1110355000.0,
September 2015,111076000.0,44784000.0,61367000.0,66033000.0,2701566000.0,1045264000.0,
December 2015,117712000.0,41392000.0,71963000.0,68021000.0,2729904000.0,1076426000.0,
March 2016,105599000.0,44672000.0,57769000.0,56468000.0,2758828000.0,1118679000.0,
June 2016,114903000.0,47443000.0,64259000.0,69628000.0,2747661000.0,1109742000.0,
September 2016,110177000.0,45418000.0,61537000.0,69557000.0,2730357000.0,1100151000.0,
December 2016,134684000.0,45560000.0,85950000.0,69983000.0,2800526000.0,1169401000.0,
March 2017,130902000.0,54378000.0,73417000.0,63306000.0,2794693000.0,1182069000.0,
June 2017,129192000.0,49002000.0,77051000.0,69730000.0,2760965000.0,1145680000.0,
September 2017,133419000.0,50144000.0,80015000.0,73630000.0,2846013000.0,1201674000.0,
December 2017,160845000.0,49222000.0,108157000.0,52585000.0,2941623000.0,1270266000.0,
March 2018,148774000.0,57530000.0,87809000.0,84280000.0,2959166000.0,1327329000.0,
June 2018,156910000.0,58357000.0,95058000.0,92596000.0,3058250000.0,1142985000.0,
September 2018,160086000.0,59019000.0,97576000.0,89336000.0,3056111000.0,1127567000.0,
December 2018,195407000.0,58896000.0,133137000.0,153163000.0,3265964000.0,1311177000.0,1954787000.0
March 2019,186666000.0,70738000.0,112169000.0,86230000.0,3372263000.0,1062811000.0,2309452000.0
June 2019,199510000.0,75302000.0,120412000.0,109750000.0,3512842000.0,1133345000.0,2379497000.0
September 2019,197487000.0,73018000.0,120682000.0,89463000.0,3582012000.0,1206226000.0,2375786000.0
December 2019,250916000.0,79152000.0,167937000.0,165852000.0,4838887000.0,1555480000.0,3283407000.0
March 2020,220796000.0,86112000.0,130522000.0,46064000.0,4526085000.0,1290700000.0,3235385000.0
June 2020,218994000.0,86133000.0,128698000.0,96564000.0,4671866000.0,1294264000.0,3377602000.0
September 2020,223495000.0,86616000.0,132642000.0,75627000.0,4846295000.0,1458721000.0,3387574000.0
December 2020,296392000.0,96510000.0,195845000.0,215632000.0,5940590000.0,1719237000.0,4221353000.0
March 2021,251101000.0,100479000.0,146215000.0,72398000.0,5818028000.0,1660952000.0,4157076000.0
June 2021,265723000.0,100879000.0,160410000.0,93716000.0,5890772000.0,1622364000.0,4268408000.0
September 2021,270794000.0,102023000.0,165368000.0,85342000.0,5974752000.0,1756685000.0,4218067000.0
December 2021,347842000.0,101489000.0,243384000.0,203171000.0,6324314000.0,1638574000.0,4685740000.0
March 2022,279154000.0,105274000.0,169755000.0,70988000.0,6053183000.0,1449878000.0,4603305000.0
June 2022,283353000.0,108941000.0,170383000.0,98800000.0,6118580000.0,1327225000.0,4791355000.0
