,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2014,16806.0,-16806.0,,,
September 2014,1706.0,-1706.0,,,
December 2014,1802.0,-1802.0,29686.0,29418.0,268.0
March 2015,8519.0,-8519.0,22666.0,22399.0,267.0
June 2015,6215.0,-6215.0,14952.0,14684.0,268.0
September 2015,6785.0,-6785.0,8166.0,7898.0,268.0
December 2015,2522.0,-2522.0,5645.0,5377.0,268.0
March 2016,5516.0,-5521.0,,,
June 2016,2193.0,-2219.0,2436.0,2168.0,268.0
September 2016,2203.0,-2237.0,2734.0,2466.0,268.0
December 2016,2202.0,-2236.0,3031.0,2763.0,268.0
March 2017,8995.0,-9131.0,2036.0,1768.0,268.0
June 2017,2302.0,-2443.0,2233.0,1965.0,268.0
September 2017,2303.0,-2457.0,2231.0,1963.0,268.0
