,Assets,AssetsCurrent
September 2019,,
December 2019,25093.0,25093.0
March 2020,,
June 2020,,
September 2020,940331.0,
December 2020,350956686.0,952068.0
March 2021,352349111.0,2339233.0
June 2021,350422715.0,407518.0
September 2021,350461536.0,440962.0
December 2021,370650933.0,20623722.0
March 2022,357890591.0,7834814.0
June 2022,355055071.0,4502159.0
