,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2012,188986500.0,16051500.0,61180250.0,,,
June 2012,188986500.0,16051500.0,61180250.0,,,
September 2012,188986500.0,16051500.0,61180250.0,,,
December 2012,188986500.0,16051500.0,61180250.0,2132925000.0,,1725500000.0
March 2013,203777000.0,16267000.0,63812000.0,2166920000.0,,
June 2013,191358000.0,16898000.0,32970000.0,1981444000.0,,
September 2013,191715000.0,17212000.0,39641000.0,2097280000.0,,
December 2013,194798000.0,19213000.0,45453000.0,2123237000.0,439744000.0,1673705000.0
March 2014,199939000.0,16718000.0,36239000.0,2196845000.0,481689000.0,
June 2014,210907000.0,21708000.0,13949000.0,2188119000.0,527826000.0,
September 2014,197268000.0,13216000.0,32403000.0,2188119000.0,489354000.0,
December 2014,477668000.0,18703000.0,-271634000.0,1829161000.0,463956000.0,1362880000.0
March 2015,166111000.0,16686000.0,-16000.0,1694799000.0,456881000.0,
June 2015,157284000.0,18419000.0,-13461000.0,1696724000.0,478108000.0,
September 2015,229384000.0,16691000.0,-107685000.0,1117801000.0,118450000.0,
December 2015,110187000.0,16645000.0,-10597000.0,1071212000.0,89959000.0,979977000.0
March 2016,121233000.0,13117000.0,-26822000.0,1083279000.0,92125000.0,
June 2016,113049000.0,15295000.0,-11486000.0,1051530000.0,101729000.0,
September 2016,153196000.0,13644000.0,-42131000.0,978051000.0,90393000.0,
December 2016,105512000.0,13241000.0,-15949000.0,910446000.0,82568000.0,
March 2017,109161000.0,14210000.0,-20987000.0,925026000.0,105269000.0,
June 2017,105377000.0,14060000.0,-14816000.0,916588000.0,115239000.0,
September 2017,118833000.0,15871000.0,-22331000.0,929750000.0,138201000.0,
December 2017,,19290000.0,-47579000.0,853912000.0,132212000.0,
March 2018,,16887000.0,-55457000.0,806971000.0,129703000.0,
June 2018,,22539000.0,167000.0,1117948000.0,130195000.0,
September 2018,,16854000.0,-13638000.0,1098636000.0,138242000.0,
December 2018,,12788000.0,-13804000.0,1001677000.0,107797000.0,
March 2019,,16096000.0,-17039000.0,1007998000.0,103106000.0,
June 2019,,12530000.0,-14849000.0,1020405000.0,130562000.0,
September 2019,,14334000.0,4996000.0,1010823000.0,144195000.0,
December 2019,,16626000.0,-31599000.0,969912000.0,131441000.0,
March 2020,,13937000.0,-146070000.0,719523000.0,126188000.0,
June 2020,,11490000.0,6607000.0,734583000.0,117939000.0,
September 2020,,13462000.0,6989000.0,732936000.0,122573000.0,
December 2020,,14767000.0,-1776000.0,740853000.0,119213000.0,
March 2021,,14181000.0,-9484000.0,710178000.0,108660000.0,
June 2021,,14703000.0,13000.0,717687000.0,143277000.0,
September 2021,,17320000.0,544000.0,684042000.0,158023000.0,
December 2021,,14396000.0,10277000.0,672734000.0,157193000.0,
March 2022,,15213000.0,1410000.0,673094000.0,161847000.0,
June 2022,,17682000.0,9568000.0,637397000.0,169724000.0,
