,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2019,3932250.0,2528250.0,-552750.0,,,
June 2019,3932250.0,2528250.0,-552750.0,,,
September 2019,3932250.0,2528250.0,-552750.0,,,
December 2019,3932250.0,2528250.0,-552750.0,,,
March 2020,6779000.0,4118000.0,-2093000.0,,,
June 2020,12082000.0,9144000.0,6703000.0,,,
September 2020,11130000.0,7495000.0,-2693000.0,,,
December 2020,47133000.0,8636000.0,117001000.0,1005536000.0,813325000.0,192211000.0
March 2021,44667000.0,12352000.0,117221000.0,1128523000.0,907982000.0,220541000.0
June 2021,34676000.0,15046000.0,-2323000.0,1151856000.0,864002000.0,287854000.0
September 2021,33604000.0,17450000.0,-21380000.0,1172732000.0,803747000.0,368985000.0
December 2021,57843000.0,17214000.0,59946000.0,1318569000.0,929800000.0,388769000.0
March 2022,91631000.0,26366000.0,168573000.0,1592289000.0,1174378000.0,417911000.0
June 2022,54313000.0,26685000.0,-6785000.0,1593784000.0,1143955000.0,449829000.0
