,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2009,10873250.0,3695500.0,3428000.0,,
December 2009,10873250.0,3695500.0,3428000.0,,
March 2010,10873250.0,3695500.0,3428000.0,,
June 2010,10873250.0,3695500.0,3428000.0,,
September 2010,11464000.0,3831000.0,4105000.0,,
December 2010,10762000.0,3538000.0,4654000.0,,
March 2011,11799000.0,4656000.0,3398000.0,,
June 2011,12631000.0,4740000.0,4244000.0,252645000.0,138486000.0
September 2011,10935000.0,3924000.0,2529000.0,244235000.0,133839000.0
December 2011,9934000.0,3124000.0,1174000.0,222872000.0,115859000.0
March 2012,9938000.0,3133000.0,1998000.0,223586000.0,116176000.0
June 2012,10287000.0,3036000.0,2913000.0,213787000.0,104846000.0
September 2012,10423000.0,3334000.0,2854000.0,218163000.0,116471000.0
December 2012,9936000.0,3243000.0,3513000.0,211315000.0,112047000.0
March 2013,9330000.0,3401000.0,5333000.0,209821000.0,112512000.0
June 2013,10981000.0,3629000.0,3356000.0,215645000.0,123091000.0
September 2013,9528000.0,3223000.0,2983000.0,216700000.0,123146000.0
December 2013,11302000.0,3329000.0,2765000.0,224824000.0,134530000.0
