,NetIncomeLoss,Assets,AssetsCurrent
December 2009,-697500.0,,
March 2010,-697500.0,,
June 2010,2916000.0,,
September 2010,1084000.0,51631000.0,15382000.0
December 2010,-213000.0,,
March 2011,-1553000.0,,
June 2011,2306000.0,55475000.0,15683000.0
September 2011,875000.0,54261000.0,16713000.0
December 2011,1086000.0,51796000.0,12838000.0
March 2012,-404000.0,52551000.0,10789000.0
June 2012,2964000.0,52943000.0,12348000.0
September 2012,1843000.0,55164000.0,16548000.0
December 2012,8000.0,50399000.0,11695000.0
March 2013,-265000.0,53412000.0,10670000.0
June 2013,2629000.0,53873000.0,10627000.0
September 2013,1453000.0,56458000.0,15216000.0
December 2013,563000.0,54903000.0,13083000.0
March 2014,-174000.0,61152000.0,12762000.0
June 2014,2239000.0,62842000.0,12836000.0
September 2014,2287000.0,65363000.0,15425000.0
December 2014,722000.0,63523000.0,14067000.0
March 2015,-583000.0,61885000.0,12922000.0
June 2015,3241000.0,64191000.0,15330000.0
September 2015,2010000.0,66567000.0,17762000.0
December 2015,321000.0,68240000.0,14839000.0
March 2016,-646000.0,66943000.0,14191000.0
June 2016,3367000.0,69599000.0,17079000.0
September 2016,988000.0,68255000.0,15996000.0
December 2016,1734000.0,75168000.0,13225000.0
March 2017,-393000.0,74172000.0,10453000.0
June 2017,1386000.0,78779000.0,8789000.0
September 2017,1312000.0,80067000.0,10083000.0
December 2017,1627000.0,80996000.0,8557000.0
March 2018,-637000.0,81865000.0,9527000.0
June 2018,2657000.0,85166000.0,13062000.0
September 2018,1008000.0,84737000.0,13212000.0
December 2018,-62000.0,80562000.0,10795000.0
March 2019,-669000.0,79765000.0,10068000.0
June 2019,3962000.0,89817000.0,13535000.0
September 2019,-555000.0,94652000.0,13709000.0
December 2019,1513000.0,147150000.0,14258000.0
March 2020,-1778000.0,143157000.0,13657000.0
June 2020,-2526000.0,157260000.0,28853000.0
September 2020,-1897000.0,153316000.0,26901000.0
December 2020,-763000.0,158750000.0,22886000.0
March 2021,4161000.0,160834000.0,24100000.0
June 2021,2670000.0,162121000.0,31433000.0
September 2021,6827000.0,161216000.0,34275000.0
December 2021,2209000.0,158826000.0,34769000.0
March 2022,1055000.0,156168000.0,34307000.0
June 2022,5255000.0,182780000.0,39011000.0
