,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,7371000.0,414250.0,,
June 2009,,7371000.0,414250.0,,
September 2009,,7371000.0,414250.0,,
December 2009,,7371000.0,414250.0,,
March 2010,475000.0,7464500.0,1332000.0,,
June 2010,475000.0,7464500.0,1332000.0,,
September 2010,475000.0,6469000.0,1172000.0,127537000.0,55309000.0
December 2010,475000.0,6306000.0,2223000.0,127553000.0,55010000.0
March 2011,350000.0,7741000.0,1203000.0,132999000.0,59224000.0
June 2011,350000.0,9598000.0,1485000.0,,
September 2011,350000.0,8725000.0,-380000.0,135086000.0,68090000.0
December 2011,350000.0,9878000.0,2133000.0,130115000.0,64146000.0
March 2012,400000.0,7297000.0,1576000.0,131257000.0,65004000.0
June 2012,400000.0,8966000.0,1087000.0,,
September 2012,400000.0,7466000.0,-11503000.0,124187000.0,72369000.0
December 2012,400000.0,7641000.0,3910000.0,125740000.0,70965000.0
March 2013,450000.0,7273000.0,1624000.0,125994000.0,69896000.0
June 2013,450000.0,2352000.0,2618000.0,,
September 2013,450000.0,7748000.0,2513000.0,138610000.0,82091000.0
December 2013,450000.0,16077000.0,3050000.0,141974000.0,81216000.0
March 2014,425000.0,5115000.0,2251000.0,133619000.0,73204000.0
June 2014,425000.0,6879000.0,-8084000.0,,
September 2014,425000.0,4871000.0,13621000.0,130783000.0,78611000.0
December 2014,425000.0,6073000.0,4030000.0,127881000.0,68851000.0
March 2015,375000.0,5914000.0,3497000.0,124866000.0,67820000.0
June 2015,375000.0,8199000.0,3222000.0,,
September 2015,375000.0,6905000.0,2028000.0,149538000.0,79227000.0
December 2015,375000.0,6757000.0,2859000.0,143737000.0,72815000.0
March 2016,375000.0,7763000.0,1697000.0,155264000.0,77911000.0
June 2016,375000.0,1147000.0,2090000.0,,
September 2016,375000.0,4583000.0,4243000.0,165278000.0,89668000.0
December 2016,375000.0,13864000.0,3463000.0,150761000.0,75623000.0
March 2017,400000.0,5930000.0,1388000.0,145297000.0,71880000.0
June 2017,400000.0,9257000.0,2096000.0,,
September 2017,400000.0,6866000.0,3118000.0,158247000.0,82810000.0
December 2017,400000.0,6495000.0,7459000.0,156105000.0,80260000.0
March 2018,375000.0,6950000.0,1216000.0,150221000.0,75227000.0
June 2018,375000.0,9121000.0,12071000.0,,
September 2018,375000.0,6856000.0,3575000.0,149836000.0,96297000.0
December 2018,375000.0,6880000.0,3580000.0,149527000.0,87863000.0
March 2019,400000.0,7745000.0,267000.0,150332000.0,88013000.0
June 2019,400000.0,10038000.0,1876000.0,,
September 2019,400000.0,6793000.0,2540000.0,156016000.0,93551000.0
December 2019,400000.0,7040000.0,2575000.0,148779000.0,86915000.0
March 2020,375000.0,7457000.0,1951000.0,145421000.0,83642000.0
June 2020,375000.0,4464000.0,6759000.0,,
September 2020,375000.0,10374000.0,10186000.0,198716000.0,136879000.0
December 2020,375000.0,18020000.0,5087000.0,220705000.0,145398000.0
March 2021,500000.0,9876000.0,5442000.0,231960000.0,155823000.0
June 2021,500000.0,13810000.0,8126000.0,,
September 2021,500000.0,10202000.0,5966000.0,254156000.0,173623000.0
December 2021,500000.0,9479000.0,4871000.0,251798000.0,171055000.0
March 2022,,10526000.0,6654000.0,307061000.0,201014000.0
June 2022,,14680000.0,5673000.0,,
