,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2019,8103000.0,6672000.0,-9520500.0,,,
June 2019,8103000.0,6672000.0,-9520500.0,,,
September 2019,8103000.0,6672000.0,-9520500.0,,,
December 2019,8103000.0,6672000.0,-9520500.0,26393000.0,23292000.0,3101000.0
March 2020,16663000.0,4988000.0,-16298000.0,,,
June 2020,23871000.0,7174000.0,-23218000.0,,,
September 2020,12994000.0,7476000.0,-12507000.0,,,
December 2020,8075000.0,5710000.0,-7323000.0,300822000.0,298529000.0,2293000.0
March 2021,11314000.0,5924000.0,-10862000.0,288288000.0,286041000.0,2247000.0
June 2021,18676000.0,13999000.0,-18399000.0,273684000.0,271278000.0,2406000.0
September 2021,19451000.0,9925000.0,-19316000.0,265360000.0,263072000.0,2288000.0
