,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2017,14390.0,-14390.0,100.0,100.0,
March 2018,27979.0,-27979.0,,,
June 2018,33247.0,-29866.0,,,
September 2018,4031.0,-3590.0,61967.0,61967.0,
December 2018,23729.0,-23729.0,37494.0,37494.0,
March 2019,21598.0,-21125.0,25301.0,25301.0,
June 2019,21592.0,-21592.0,24862.0,24862.0,
September 2019,18834.0,-18834.0,14230.0,14230.0,
December 2019,43192.0,-43192.0,24359.0,24359.0,
March 2020,110151.0,-110151.0,123237.0,123237.0,
June 2020,125870.0,-125870.0,39615.0,39615.0,
September 2020,83333.0,-68214.0,357451.0,271538.0,85913.0
December 2020,138521.0,-144822.0,675191.0,604977.0,72397.0
March 2021,242697.0,24911.0,956099.0,901406.0,54693.0
June 2021,278532.0,-43062301.0,974784.0,900698.0,74086.0
September 2021,438516.0,-68812.0,1256744.0,1187741.0,69003.0
December 2021,461096.0,-58538.0,1053805.0,1020233.0,33572.0
March 2022,469791.0,-465.0,1310803.0,992423.0,318380.0
June 2022,498613.0,10810.0,1436987.0,1120277.0,316710.0
