,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,,151345.0,-74161.0,,,
June 2010,,141738.0,-71117.0,,,
September 2010,,147332.0,-113334.0,,,
December 2010,,112552.0,-60757.0,356757.0,182859.0,
March 2011,,152088.0,-93030.0,,,
June 2011,,155108.0,-78949.0,463777.0,284266.0,
September 2011,,204409.0,-178732.0,394515.0,202323.0,
December 2011,,214745.0,-215731.0,350703.0,155446.0,
March 2012,60626.5,121896.0,-69541.0,338416.0,147628.0,
June 2012,60626.5,112351.0,-160951.0,338581.0,152262.0,
September 2012,60626.5,118893.0,-74622.0,331742.0,153375.0,
December 2012,60626.5,-110634.0,-121884.0,226983.0,127891.0,
March 2013,75876.0,,-63425.0,50716.0,50716.0,
June 2013,103115.0,,-112746.0,42892.0,42892.0,
September 2013,72855.0,,-100787.0,93376.0,82543.0,
December 2013,88039.0,,-110323.0,197603.0,181270.0,16333.0
March 2014,518617.0,,-590376.0,,,
June 2014,233055.0,,-575114.0,1685152.0,56856.0,1628296.0
September 2014,388381.0,,-286121.0,1715734.0,103281.0,1612453.0
December 2014,545935.0,,-550975.0,1977832.0,232209.0,1745623.0
March 2015,478669.0,,-490832.0,1919052.0,155838.0,1763214.0
June 2015,281900.0,,-321893.0,2011091.0,249272.0,1761819.0
September 2015,690080.0,,-619039.0,1954975.0,249914.0,1705061.0
December 2015,624305.0,,-618810.0,2006078.0,270011.0,1736067.0
March 2016,575601.0,,-488481.0,2014036.0,208127.0,1805909.0
June 2016,680787.0,,-569869.0,2070783.0,325982.0,1744801.0
September 2016,932464.0,,-953514.0,1836743.0,242679.0,1594064.0
December 2016,783821.0,,-595597.0,1737702.0,193770.0,1543932.0
March 2017,697121.0,,-630961.0,1734895.0,231753.0,1503142.0
June 2017,792513.0,,-666409.0,1702353.0,246878.0,1455475.0
September 2017,759065.0,,-698583.0,1653879.0,251960.0,1401919.0
December 2017,616478.0,,-1187375.0,909987.0,217534.0,
March 2018,932403.0,,-913104.0,1162634.0,525434.0,
June 2018,821670.0,,1965768.0,1492564.0,652494.0,
September 2018,572314.0,,-626751.0,1222971.0,447393.0,
December 2018,666437.0,,-1109693.0,940906.0,166614.0,
March 2019,238814.0,,-759656.0,353177.0,21754.0,
June 2019,479385.0,,-303870.0,312912.0,7789.0,
September 2019,387046.0,,-534874.0,101419.0,7833.0,
December 2019,152093.0,,-297750.0,100992.0,9319.0,
March 2020,51582.0,,-218196.0,69389.0,7789.0,
June 2020,63302.0,,-218960.0,69389.0,7789.0,
September 2020,59372.0,,-280163.0,69389.0,7789.0,
December 2020,71555.0,,-3214994.0,94975.0,33375.0,
March 2021,73495.0,,1614075.0,41066.0,23566.0,
June 2021,100152.0,,-47766.0,20132.0,2632.0,
September 2021,83253.0,,-1535606.0,29918.0,12418.0,
December 2021,136476.0,,1731763.0,110054.0,10054.0,
March 2022,126072.0,,-103774.0,211904.0,111904.0,
June 2022,364188.0,,-537946.0,241924.0,141924.0,
