,OperatingExpenses,NetIncomeLoss,Assets
March 2011,440351.0,0.0,
June 2011,440351.0,0.0,201391.0
September 2011,440351.0,0.0,2151778.0
December 2011,440351.0,-1759580.0,10563262.0
March 2012,385128.0,-2413300.0,95587015.0
June 2012,407337.0,-3479565.0,154833883.0
September 2012,401745.0,-2286783.0,192262723.0
December 2012,581041.0,-4894568.0,337777303.0
March 2013,608550.0,-3809000.0,339208924.0
June 2013,604000.0,-2829402.0,466515770.0
September 2013,667000.0,-2305000.0,671531889.0
December 2013,696450.0,-9156000.0,1014073000.0
March 2014,199000.0,-12523000.0,1201204000.0
June 2014,743000.0,-12303000.0,1432024000.0
September 2014,918000.0,-12204000.0,1623120000.0
December 2014,1346000.0,-15481000.0,1989015000.0
March 2015,898000.0,-18000000.0,2078258000.0
June 2015,1122000.0,-13410000.0,2274469000.0
September 2015,1119000.0,-19225000.0,2600089000.0
December 2015,1053000.0,-17420000.0,2831169000.0
March 2016,1230000.0,-14442000.0,2808376000.0
June 2016,1268000.0,-12072000.0,2816515000.0
September 2016,1043000.0,-11992000.0,2806275000.0
December 2016,2425000.0,6839000.0,2827692000.0
March 2017,1302000.0,-7324000.0,2823041000.0
June 2017,1630000.0,-7901000.0,2817324000.0
September 2017,1396000.0,-11170000.0,2807514000.0
December 2017,1463000.0,433000.0,2793541000.0
March 2018,1624000.0,-7874000.0,2773733000.0
June 2018,1604000.0,-7308000.0,2741640000.0
September 2018,1444000.0,-3248000.0,2721879000.0
December 2018,1531000.0,-6642000.0,2705887000.0
March 2019,1268000.0,9900000.0,2775400000.0
June 2019,1472000.0,328272000.0,1682112000.0
September 2019,1097000.0,5454000.0,1656844000.0
December 2019,1229000.0,7870000.0,1616436000.0
March 2020,668000.0,4742000.0,1586889000.0
June 2020,1062000.0,220000.0,1616723000.0
September 2020,886000.0,-1738000.0,1527653000.0
December 2020,,688000.0,1504041000.0
March 2021,753000.0,-2147000.0,1491967000.0
June 2021,720000.0,594000.0,1478861000.0
September 2021,887000.0,-533000.0,1465856000.0
December 2021,,-20796000.0,1436580000.0
March 2022,807000.0,4303000.0,1454730000.0
June 2022,748000.0,1000.0,1451400000.0
