,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 1998,,,-3955214.285714286,,
December 1998,,,-3955214.285714286,,
March 1999,,,-3955214.285714286,,
June 1999,,,-3955214.285714286,,
September 1999,,,-3955214.285714286,,
December 1999,,,-3955214.285714286,,
March 2000,,,-3955214.285714286,,
June 2000,,,-3955214.285714286,,
September 2000,,,-3955214.285714286,,
December 2000,,,-3955214.285714286,,
March 2001,,,-3955214.285714286,,
June 2001,,,-3955214.285714286,,
September 2001,,,-3955214.285714286,,
December 2001,,,-3955214.285714286,,
March 2002,,,-3955214.285714286,,
June 2002,,,-3955214.285714286,,
September 2002,,,-3955214.285714286,,
December 2002,,,-3955214.285714286,,
March 2003,,,-3955214.285714286,,
June 2003,,,-3955214.285714286,,
September 2003,,,-3955214.285714286,,
December 2003,,,-3955214.285714286,,
March 2004,,,-3955214.285714286,,
June 2004,,,-3955214.285714286,,
September 2004,,,-3955214.285714286,,
December 2004,,,-3955214.285714286,,
March 2005,,,-3955214.285714286,,
June 2005,,,-3955214.285714286,,
September 2005,,,-3955214.285714286,,
December 2005,,,-3955214.285714286,,
March 2006,,,-3955214.285714286,,
June 2006,,,-3955214.285714286,,
September 2006,,,-3955214.285714286,,
December 2006,,,-3955214.285714286,,
March 2007,,,-3955214.285714286,,
June 2007,,,-3955214.285714286,,
September 2007,,,-3955214.285714286,,
December 2007,,,-3955214.285714286,,
March 2008,,,-3955214.285714286,,
June 2008,,,-3955214.285714286,,
September 2008,,,-3955214.285714286,,
December 2008,,,-3955214.285714286,,
March 2009,6311500.0,4604750.0,-6483000.0,,
June 2009,6311500.0,4604750.0,-6483000.0,,
September 2009,6311500.0,4604750.0,-6483000.0,,
December 2009,6311500.0,4604750.0,-6483000.0,,
March 2010,5626000.0,3959000.0,-5636000.0,,
June 2010,6504000.0,4814000.0,-6384000.0,,
September 2010,7347000.0,5657000.0,-7217000.0,,
December 2010,8257000.0,6099000.0,-6244000.0,58235000.0,57498000.0
March 2011,10216000.0,7993000.0,-10133000.0,,
June 2011,11332000.0,8896000.0,-11250000.0,102834000.0,101847000.0
September 2011,10537000.0,8615000.0,-10438000.0,93355000.0,67265000.0
December 2011,12509000.0,9937000.0,-12385000.0,82630000.0,55092000.0
March 2012,11681000.0,8942000.0,-9141000.0,73962000.0,66973000.0
June 2012,11559000.0,8979000.0,-11527000.0,63845000.0,62317000.0
September 2012,15288000.0,12641000.0,-15255000.0,94871000.0,83660000.0
December 2012,11372000.0,8437000.0,-11204000.0,81530000.0,67867000.0
March 2013,11793000.0,8719000.0,-11738000.0,205835000.0,149357000.0
June 2013,20113000.0,16568000.0,-19940000.0,190928000.0,137048000.0
September 2013,14076000.0,11342000.0,-13919000.0,176061000.0,141933000.0
December 2013,13495000.0,10107000.0,-13350000.0,162417000.0,124782000.0
March 2014,16235000.0,12842000.0,-16088000.0,147982000.0,142631000.0
June 2014,15766000.0,12177000.0,-15657000.0,135182000.0,133590000.0
September 2014,15764000.0,12070000.0,-15667000.0,130571000.0,128677000.0
December 2014,21661000.0,16426000.0,-21596000.0,156807000.0,154875000.0
March 2015,19399000.0,15156000.0,-19263000.0,279415000.0,255578000.0
June 2015,29899000.0,19772000.0,-28978000.0,266091000.0,249516000.0
September 2015,16839000.0,11983000.0,26259000.0,479511000.0,465258000.0
December 2015,15092000.0,9642000.0,16952000.0,464525000.0,462588000.0
March 2016,18718000.0,13278000.0,-18054000.0,448656000.0,443041000.0
June 2016,19309000.0,14154000.0,-18493000.0,432355000.0,429100000.0
September 2016,21549000.0,16701000.0,-20730000.0,415193000.0,411843000.0
December 2016,20289000.0,12710000.0,-4429000.0,413875000.0,382535000.0
March 2017,21143000.0,15495000.0,-20152000.0,393353000.0,383426000.0
June 2017,23616000.0,18253000.0,-22543000.0,376919000.0,355156000.0
September 2017,20463000.0,15620000.0,-19338000.0,360442000.0,327006000.0
December 2017,24354000.0,14239000.0,-23203000.0,337613000.0,303938000.0
March 2018,21815000.0,14750000.0,-20588000.0,315566000.0,309500000.0
June 2018,18561000.0,11023000.0,-17199000.0,302789000.0,291905000.0
September 2018,17364000.0,12842000.0,-15884000.0,289177000.0,286434000.0
December 2018,18174000.0,11503000.0,-16601000.0,277858000.0,275380000.0
March 2019,20629000.0,14817000.0,-18959000.0,262677000.0,259090000.0
June 2019,21041000.0,15932000.0,-19426000.0,248375000.0,237508000.0
September 2019,21054000.0,14993000.0,-19583000.0,236342000.0,157840000.0
