,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2018,0.0,0.0,,
June 2018,51735.0,-51735.0,,
September 2018,8550.0,-8550.0,10000.0,10000.0
December 2018,-13650.0,13782.0,7632.0,7632.0
March 2019,8915.0,-8860.0,7687.0,7687.0
June 2019,6188.0,-5969.0,7906.0,7906.0
September 2019,2900.0,-2806.0,8000.0,8000.0
December 2019,1418666.0,-1418732.0,,
March 2020,10530.0,-10530.0,,
June 2020,20068.0,-20355.0,,
September 2020,4579.0,-4579.0,1793.0,1793.0
December 2020,9429.0,-9429.0,,
March 2021,-1.0,1.0,,
June 2021,7928.0,-7928.0,,
September 2021,30660.0,-30660.0,,
December 2021,37403.0,-37403.0,,
March 2022,9008.0,-6758.0,,
June 2022,14218.0,-14218.0,,
