,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,,34283750.0,10750750.0,-30413000.0,,
June 2020,,34283750.0,10750750.0,-30413000.0,,
September 2020,,34283750.0,10750750.0,-30413000.0,,
December 2020,,34283750.0,10750750.0,-30413000.0,100603000.0,36631000.0
March 2021,429569.0,17831000.0,19483000.0,-32325000.0,353411664.0,2236597.0
June 2021,907144.0,11616000.0,20480000.0,-17347991.0,383961447.0,1352062.0
September 2021,1295728.0,9316000.0,26416500.0,11254426.0,383400251.0,785942.0
December 2021,,9316000.0,26416500.0,-118872435.0,331740000.0,238778000.0
March 2022,,10803000.0,32426000.0,-62570000.0,275906000.0,187288000.0
June 2022,,9135000.0,27845000.0,-33292000.0,300720000.0,215814000.0
