,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,,,18369.25,,
June 2010,,,18369.25,,
September 2010,,,18369.25,,
December 2010,,,18369.25,1267779.0,802197.0
March 2011,,,-157451.0,,
June 2011,,,15091.0,1182678.0,774332.0
September 2011,,,11305.0,907873.0,530645.0
December 2011,,,-201178.0,1086725.0,708779.0
March 2012,,,-162064.0,951730.0,559080.0
June 2012,,,27609.0,,
September 2012,,,97905.0,801436.0,454887.0
December 2012,,,-145521.0,952220.0,613345.0
March 2013,,,-205704.0,714520.0,394194.0
June 2013,,,140912.0,791627.0,492874.0
September 2013,,,-122871.0,727004.0,312899.0
December 2013,,,-29265.0,1027741.0,623265.0
March 2014,,,-40730.0,847742.0,465874.0
June 2014,,,69339.0,683662.0,324402.0
September 2014,,,8508.0,600734.0,264082.0
December 2014,,,-409434.0,687995.0,515292.0
March 2015,,,-168660.0,488769.0,329336.0
June 2015,,,47195.0,381342.0,235179.0
September 2015,,,-126006.0,322029.0,189136.0
December 2015,,,,,
March 2016,,,,,
June 2016,,,,,
September 2016,,,,,
December 2016,,,,,
March 2017,,,,,
June 2017,,,,,
September 2017,,,,,
December 2017,,,,,
March 2018,15126.25,5565.0,-4535.0,,
June 2018,15126.25,7694.0,-8068.0,,
September 2018,15126.25,17636.0,-18010.0,,
December 2018,15126.25,14236.0,-30750.0,89022.0,88120.0
March 2019,67359.0,67359.0,-73773.0,153670.0,152840.0
June 2019,86575.0,81575.0,-88787.0,50417.0,49658.0
September 2019,40487.0,40787.0,-48079.0,9629.0,8942.0
December 2019,290442.0,290442.0,-247265.0,2172.0,1557.0
March 2020,68090.0,68090.0,-70455.0,924.0,381.0
June 2020,53097.0,82709.0,-53114.0,21282.0,21282.0
September 2020,59740.0,29500.0,-29500.0,18157.0,18157.0
December 2020,87673.0,87673.0,-83791.0,138529.0,138445.0
March 2021,114357.0,133402.0,-141297.0,151054.0,151054.0
June 2021,108123.0,108123.0,-109019.0,43644.0,43644.0
September 2021,75580.0,75580.0,-75644.0,56724.0,56724.0
December 2021,87737.0,87737.0,-87026.0,171381.0,171381.0
March 2022,105528.0,105528.0,-106476.0,270643.0,148707.0
June 2022,96625.0,96625.0,-96156.0,227909.0,101921.0
