,SellingGeneralAndAdministrativeExpense,Assets,AssetsCurrent
March 2009,12240250.0,,
June 2009,12240250.0,,
September 2009,12240250.0,,
December 2009,12240250.0,,
March 2010,14178000.0,,
June 2010,14178000.0,,
September 2010,13791000.0,,
December 2010,11552000.0,286724000.0,168624000.0
March 2011,14592000.0,,
June 2011,14592000.0,,
September 2011,14518000.0,312420000.0,201015000.0
December 2011,14808000.0,277165000.0,178199000.0
