,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2013,14655.5,-6078.25,,
June 2013,14655.5,-6078.25,,
September 2013,14655.5,-6078.25,,
December 2013,14655.5,-6078.25,22657.0,22657.0
March 2014,8651.0,2265.0,,
June 2014,53263.0,-28405.0,,
September 2014,34678.0,-20014.0,,
December 2014,53602.0,-40288.0,60730.0,60730.0
March 2015,69256.0,-50218.0,68010.0,68010.0
June 2015,55701.0,-58554.0,143787.0,143787.0
September 2015,72747.0,-36471.0,194342.0,118279.0
December 2015,237090.0,-234062.0,55269.0,55269.0
