,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2019,104351.75,-72044.5,,,
June 2019,104351.75,-72044.5,,,
September 2019,104351.75,-110921.0,221511.0,,
December 2019,104351.75,-234441.5,6591128.0,6591128.0,
March 2020,25090.0,-461.0,5261817.0,,
June 2020,272608.0,570253.0,6126288.0,,
September 2020,-407067.0,740893.0,11211481.0,,
December 2020,,1364352.0,13542707.0,10680492.0,3082110.0
March 2021,-1889189.0,652084.0,14368208.0,11434642.0,2933566.0
June 2021,-1767457.0,1842030.0,15725732.0,12903623.0,2822109.0
September 2021,-1039081.0,1410271.0,17654144.0,14768849.0,2885295.0
December 2021,,1271290.0,19470524.0,16436393.0,3034131.0
March 2022,-805268.0,560855.0,20063610.0,16458327.0,3605283.0
June 2022,-1982522.0,-442637.0,18861328.0,15639121.0,3222207.0
