,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2007,21966.454545454544,,-45348.27272727273,,,
September 2007,21966.454545454544,,-45348.27272727273,,,
December 2007,21966.454545454544,,-45348.27272727273,,,
March 2008,21966.454545454544,,-45348.27272727273,,,
June 2008,21966.454545454544,,-45348.27272727273,,,
September 2008,21966.454545454544,,-45348.27272727273,,,
December 2008,21966.454545454544,,-45348.27272727273,,,
March 2009,21966.454545454544,,-45348.27272727273,,,
June 2009,21966.454545454544,,-45348.27272727273,,,
September 2009,21966.454545454544,,-45348.27272727273,,,
December 2009,21966.454545454544,,-45348.27272727273,,,
March 2010,15543.0,,86.0,,,
June 2010,15543.0,,86.0,,,
September 2010,5759.0,,7139.0,,,
December 2010,-80046.0,,13899.0,297012.0,296941.0,
March 2011,10534.0,,-10682.0,,,
June 2011,6897.0,,-6721.0,,,
September 2011,3851.0,,-3837.0,272676.0,272676.0,
December 2011,6716.0,,-5388.0,267896.0,267896.0,
March 2012,5878.0,,-5875.0,263121.0,263121.0,
June 2012,16225.0,,-16222.0,,,
September 2012,6022.0,,-6020.0,239805.0,239805.0,
December 2012,6814.0,,-3614.0,235918.0,235918.0,
March 2013,9509.0,,-9009.0,226015.0,226015.0,
June 2013,32919.0,,-32919.0,193098.0,193098.0,
September 2013,6522.0,,-6520.0,187598.0,187598.0,
December 2013,15201.0,,-15197.0,172278.0,172278.0,
March 2014,12567.0,,-12565.0,171513.0,171513.0,
June 2014,7524.0,,-7522.0,151266.0,151266.0,
September 2014,5906.0,,-5904.0,145812.0,145812.0,
December 2014,14011.0,,-14009.0,131353.0,131353.0,
March 2015,1146.0,,-1155.0,130198.0,130198.0,
June 2015,16927.0,,-16927.0,114171.0,114171.0,
September 2015,4775.0,,-4775.0,107546.0,107546.0,
December 2015,9893.0,,-9893.0,102992.0,102992.0,
March 2016,21414.0,,-21414.0,90713.0,90713.0,
June 2016,6698.0,,-6698.0,74193.0,74193.0,
September 2016,25315.0,,-26856.0,70926.0,70926.0,
December 2016,88029.0,,-90647.0,110985.0,110917.0,
March 2017,2236281.0,,-2238477.0,713844.0,713784.0,
June 2017,2123278.0,327749.0,-2123046.0,354786.0,275000.0,
September 2017,2878998.0,467804.0,-3304769.0,238027.0,114570.0,
December 2017,2878998.0,467803.0,-3304769.0,216379.0,59325.0,
March 2018,2617346.0,629239.0,-2538868.0,976734.0,805758.0,170976.0
June 2018,3035070.0,587073.0,-2964894.0,1208842.0,840931.0,
September 2018,2878366.0,562724.0,-7656675.0,691646.0,309111.0,
December 2018,2952133.0,562724.0,-325172.0,534077.0,162532.0,
March 2019,2028366.0,-42223.0,-3083629.0,675261.0,307475.0,367786.0
June 2019,2295414.0,408587.0,-2926011.0,731423.0,367482.0,
September 2019,2243010.0,347348.0,-2086675.0,584785.0,183289.0,
December 2019,2303064.0,345069.0,-2780856.0,802118.0,186641.0,
