,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,13601551.0,,,,,
June 2009,13601551.0,,,,,
September 2009,13601551.0,,,,,
December 2009,13601551.0,,,,,
March 2010,15836.0,,778.0,,,
June 2010,14140.0,,6554.0,,,
September 2010,15967.0,,11300.0,,,
December 2010,18766.0,,8883.0,584407339.0,211709821.0,372697518.0
March 2011,19679643.0,,5288285.0,,,
June 2011,18794.0,,8832128.0,660579017.0,261652198.0,398926819.0
September 2011,23447.0,,11023.0,788433613.0,310817685.0,477615928.0
December 2011,22439.0,,8443.0,645597467.0,283062460.0,362535007.0
March 2012,25799020.0,,1505298.0,625978593.0,246604068.0,379374525.0
June 2012,22899237.0,,4819250.0,660675789.0,263347437.0,397328352.0
September 2012,24092961.0,,6771182.0,681699498.0,268164012.0,413535486.0
December 2012,26699.0,,5094000.0,675472003.0,297842841.0,377629162.0
March 2013,23601000.0,,-1924072.0,630892995.0,244350400.0,386542595.0
June 2013,25292000.0,,-1780751.0,619949075.0,242223533.0,377725542.0
September 2013,22482000.0,,4545000.0,597156445.0,254416001.0,342740444.0
December 2013,,,1574000.0,604659563.0,249832120.0,
March 2014,24339000.0,,-8281000.0,581097000.0,220350000.0,
June 2014,24154000.0,,2719000.0,586983000.0,224029000.0,
September 2014,25800000.0,,7291000.0,634365000.0,244739000.0,
December 2014,,,8654000.0,629659000.0,215795000.0,
March 2015,24071000.0,,-4188000.0,612637000.0,210194000.0,
June 2015,25812000.0,,1991000.0,637097000.0,227109000.0,
September 2015,26623000.0,,5715000.0,694781000.0,256271000.0,
December 2015,,,3269000.0,723440000.0,263698000.0,
March 2016,25888000.0,,704000.0,670178000.0,226009000.0,
June 2016,27140000.0,,2100000.0,724423000.0,243438000.0,
September 2016,28852000.0,,5715000.0,734094000.0,236578000.0,
December 2016,,,3269000.0,797281000.0,226061000.0,
March 2017,26487000.0,,-1744000.0,815250000.0,199283000.0,
June 2017,26650000.0,,5831000.0,875882000.0,216935000.0,
September 2017,27027000.0,,8791000.0,903645000.0,245215000.0,
December 2017,,,23811000.0,983951000.0,287078000.0,
March 2018,27204000.0,28628250.0,6988000.0,1011775000.0,279413000.0,
June 2018,28801000.0,28628250.0,8702000.0,1044095000.0,294425000.0,
September 2018,28866000.0,28628250.0,10701000.0,1114455000.0,300961000.0,
December 2018,,28628250.0,11593000.0,1161634000.0,310969000.0,
March 2019,26083000.0,28082500.0,4147000.0,1198676000.0,280331000.0,
June 2019,30082000.0,28082500.0,9216000.0,1109894000.0,348681000.0,
September 2019,31231000.0,31231000.0,8870000.0,1170357000.0,341082000.0,
December 2019,,29108000.0,22203000.0,1374013000.0,425192000.0,
March 2020,28924000.0,28924000.0,6201000.0,1413583000.0,438092000.0,
June 2020,26620000.0,26620000.0,4365000.0,1459532000.0,422426000.0,
September 2020,,26859000.0,20002000.0,1584697000.0,456579000.0,
December 2020,,33647000.0,23484000.0,1750251000.0,490715000.0,
March 2021,,28601000.0,11174000.0,1848749000.0,485779000.0,
June 2021,,31882000.0,13655000.0,1938690000.0,483836000.0,
September 2021,,35168000.0,17423000.0,1968178000.0,502191000.0,
December 2021,,39272000.0,28206000.0,2224821000.0,638585000.0,
March 2022,,39692000.0,17384000.0,2530570000.0,845201000.0,
June 2022,,38249000.0,32216000.0,2884776000.0,1064870000.0,
