,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2008,12595000.0,,1302000.0,,,
March 2009,12595000.0,,1302000.0,,,
June 2009,12595000.0,,1302000.0,,,
September 2009,12595000.0,,1302000.0,,,
December 2009,14507500.0,,782000.0,,,
March 2010,14507500.0,,2945000.0,,,
June 2010,14508000.0,,857000.0,,,
September 2010,19149000.0,,-12543000.0,148371000.0,27575000.0,
December 2010,15220000.0,,2076000.0,,,
March 2011,15989000.0,,2923000.0,,,
June 2011,16428000.0,,888000.0,151808000.0,21704000.0,
September 2011,17060000.0,,1959000.0,153377000.0,19659000.0,
December 2011,17652000.0,,2185000.0,154222000.0,19620000.0,
March 2012,20958000.0,,2117000.0,173115000.0,20495000.0,
June 2012,19884000.0,,1823000.0,169375000.0,19155000.0,
September 2012,20467000.0,,1453000.0,192393000.0,14708000.0,
December 2012,21207000.0,,2185000.0,204207000.0,15502000.0,
March 2013,22552000.0,,2745000.0,215589000.0,20274000.0,
June 2013,22848000.0,,2195000.0,220401000.0,20219000.0,
September 2013,23488000.0,,1604000.0,223100000.0,20660000.0,
December 2013,23807000.0,10247250.0,2404000.0,238884000.0,22274000.0,
March 2014,25411000.0,10247250.0,3722000.0,243185000.0,29122000.0,
June 2014,30451000.0,10247250.0,691000.0,243709000.0,27124000.0,
September 2014,30630000.0,10247250.0,4423000.0,239142000.0,23351000.0,
December 2014,28064000.0,10899500.0,2404000.0,244972000.0,27187000.0,
March 2015,40026000.0,10899500.0,-2841000.0,260472000.0,30476000.0,
June 2015,21609000.0,10899500.0,8267000.0,264985000.0,27049000.0,
September 2015,34090000.0,10899500.0,526000.0,270812000.0,20608000.0,
December 2015,27758000.0,10860000.0,2552000.0,267109000.0,18123000.0,
March 2016,26846000.0,10601000.0,5505000.0,276470000.0,17646000.0,
June 2016,27295000.0,10589000.0,2653000.0,278631000.0,17628000.0,
September 2016,32113000.0,11025000.0,508000.0,276061000.0,29387000.0,
December 2016,27406000.0,11193000.0,2898000.0,277450000.0,28992000.0,
March 2017,27031000.0,10609000.0,3759000.0,276059000.0,26452000.0,
June 2017,29546000.0,11767000.0,3841000.0,302666000.0,27639000.0,
September 2017,37774000.0,13206000.0,-2239000.0,299884000.0,26242000.0,
December 2017,32072000.0,12812000.0,14311000.0,306579000.0,27605000.0,
March 2018,32995000.0,12848000.0,4685000.0,311338000.0,29640000.0,
June 2018,33142000.0,13476000.0,5389000.0,320263000.0,31272000.0,450000.0
September 2018,39977000.0,14688000.0,-3506000.0,330566000.0,36802000.0,
December 2018,32891000.0,14027000.0,6344000.0,349522000.0,25067000.0,
March 2019,33660000.0,14341000.0,6735000.0,351992000.0,21859000.0,
June 2019,37053000.0,14895000.0,5638000.0,350878000.0,23716000.0,
September 2019,42754000.0,16633000.0,458000.0,353637000.0,34771000.0,
December 2019,38708000.0,16531000.0,5634000.0,376173000.0,30899000.0,
March 2020,42901000.0,14450000.0,-3452000.0,361896000.0,26767000.0,
June 2020,19378000.0,8908000.0,-5474000.0,361493000.0,28350000.0,
September 2020,28594000.0,11803000.0,-2793000.0,360933000.0,31433000.0,
December 2020,31815000.0,12152000.0,9643000.0,358609000.0,30254000.0,
March 2021,34218000.0,12618000.0,6091000.0,361110000.0,38805000.0,
June 2021,39353000.0,14697000.0,12302000.0,367939000.0,43171000.0,
September 2021,51324000.0,15141000.0,2300000.0,364619000.0,52950000.0,
December 2021,45925000.0,18486000.0,10575000.0,465678000.0,39079000.0,
March 2022,46611000.0,18437000.0,10952000.0,487552000.0,60988000.0,
June 2022,50207000.0,19572000.0,13902000.0,502179000.0,56894000.0,
