,NetIncomeLoss,Assets
March 2007,229750000.0,
June 2007,229750000.0,
September 2007,229750000.0,
December 2007,229750000.0,
March 2008,218000000.0,
June 2008,-1126000000.0,101544000000.0
September 2008,-36000000.0,
December 2008,-524000000.0,104531000000.0
March 2009,-488000000.0,97834000000.0
June 2009,-226000000.0,97792000000.0
September 2009,-397000000.0,96989000000.0
December 2009,-224000000.0,93287000000.0
March 2010,-55000000.0,95303000000.0
June 2010,70000000.0,94167000000.0
September 2010,219000000.0,94043000000.0
December 2010,320000000.0,91843000000.0
March 2011,263000000.0,90438000000.0
June 2011,240000000.0,88782000000.0
September 2011,217000000.0,89262000000.0
December 2011,200000000.0,88785000000.0
March 2012,200000000.0,87431000000.0
June 2012,236000000.0,86523000000.0
September 2012,219000000.0,86950000000.0
December 2012,203000000.0,89236000000.0
March 2013,204000000.0,89198000000.0
June 2013,204000000.0,90639000000.0
September 2013,272000000.0,90708000000.0
December 2013,230000000.0,92934000000.0
March 2014,242000000.0,90802000000.0
June 2014,219000000.0,91798000000.0
September 2014,186000000.0,89784000000.0
December 2014,253000000.0,93821000000.0
March 2015,233000000.0,94206000000.0
June 2015,238000000.0,94606000000.0
September 2015,219000000.0,95422000000.0
December 2015,226000000.0,95133000000.0
March 2016,188000000.0,98402000000.0
June 2016,202000000.0,101150000000.0
September 2016,172000000.0,135805000000.0
December 2016,229000000.0,136453000000.0
March 2017,324000000.0,134476000000.0
June 2017,412000000.0,135824000000.0
September 2017,364000000.0,136733000000.0
December 2017,196000000.0,137698000000.0
March 2018,418000000.0,137049000000.0
June 2018,482000000.0,137792000000.0
September 2018,482000000.0,138805000000.0
December 2018,484000000.0,139613000000.0
March 2019,407000000.0,141515000000.0
June 2019,425000000.0,144545000000.0
September 2019,416000000.0,146691000000.0
December 2019,469000000.0,144988000000.0
March 2020,146000000.0,156197000000.0
June 2020,187000000.0,171192000000.0
September 2020,428000000.0,170540000000.0
December 2020,582000000.0,170336000000.0
March 2021,622000000.0,
June 2021,729000000.0,181115000000.0
September 2021,645000000.0,187035000000.0
December 2021,629000000.0,186346000000.0
March 2022,448000000.0,181221000000.0
June 2022,533000000.0,187008000000.0
