,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,45575000.0,332225000.0,,,,
June 2007,45575000.0,332225000.0,,,,
September 2007,45575000.0,332225000.0,,,,
December 2007,45575000.0,332225000.0,,,,
March 2008,52600000.0,420600000.0,,,,
June 2008,59200000.0,445800000.0,,,,
September 2008,60700000.0,415400000.0,,,,
December 2008,71800000.0,407200000.0,,10480200000.0,4064200000.0,6416000000.0
March 2009,53000000.0,383000000.0,,,,
June 2009,57300000.0,393900000.0,,,4133300000.0,6418600000.0
September 2009,63800000.0,386100000.0,,,4396800000.0,7147600000.0
December 2009,84000000.0,413400000.0,,11129100000.0,4255800000.0,6873300000.0
March 2010,63000000.0,378000000.0,,11200000000.0,4027000000.0,7173000000.0
June 2010,60000000.0,375000000.0,,11015000000.0,4093000000.0,6922000000.0
September 2010,60000000.0,396000000.0,,12460000000.0,4258000000.0,8202000000.0
December 2010,70000000.0,435000000.0,,12615000000.0,4394000000.0,8044000000.0
March 2011,16000000.0,430000000.0,-32375000.0,12726000000.0,4710000000.0,8016000000.0
June 2011,70000000.0,429000000.0,-32375000.0,13100000000.0,5018000000.0,8082000000.0
September 2011,64000000.0,445000000.0,-32375000.0,15088000000.0,6547000000.0,8541000000.0
December 2011,-86500000.0,,-32375000.0,3671000000.0,1761700000.0,1909800000.0
March 2012,17000000.0,,3200000.0,3749000000.0,1859000000.0,1890000000.0
June 2012,17100000.0,,16800000.0,3703600000.0,1829600000.0,1874000000.0
September 2012,15700000.0,,73000000.0,3314600000.0,1714500000.0,1600100000.0
December 2012,12900000.0,,32400000.0,3386100000.0,1540400000.0,1845700000.0
March 2013,16400000.0,,20800000.0,3373600000.0,1569800000.0,1803800000.0
June 2013,16400000.0,,25800000.0,3365800000.0,1570600000.0,1795200000.0
September 2013,16100000.0,,430700000.0,3795300000.0,1691500000.0,2103800000.0
December 2013,18400000.0,,11200000.0,3740200000.0,1665500000.0,2074700000.0
March 2014,17700000.0,,32200000.0,3783700000.0,1714400000.0,2069300000.0
June 2014,18600000.0,,38300000.0,3812500000.0,1757600000.0,2054900000.0
September 2014,20100000.0,,80300000.0,3706700000.0,1709600000.0,1997100000.0
December 2014,20200000.0,,33700000.0,3631500000.0,1636200000.0,1995300000.0
March 2015,18300000.0,,42100000.0,3572600000.0,1638700000.0,1933900000.0
June 2015,18900000.0,,142300000.0,3575700000.0,1633400000.0,1942300000.0
September 2015,18000000.0,,130700000.0,3478300000.0,1571100000.0,1907200000.0
December 2015,23700000.0,,36700000.0,3723600000.0,1497700000.0,2225900000.0
March 2016,19200000.0,,37400000.0,3809200000.0,1566200000.0,2243000000.0
June 2016,21100000.0,,32800000.0,3750300000.0,1527800000.0,2222500000.0
September 2016,18600000.0,,90100000.0,3717600000.0,1515800000.0,2201800000.0
December 2016,21900000.0,,25800000.0,3601700000.0,1401800000.0,2199900000.0
March 2017,22500000.0,,46000000.0,3670400000.0,1378900000.0,2291500000.0
June 2017,22600000.0,,47800000.0,3730600000.0,1404200000.0,2326400000.0
September 2017,23000000.0,,86900000.0,3800100000.0,1465200000.0,2334900000.0
December 2017,25600000.0,,-67200000.0,3700200000.0,1478700000.0,2221500000.0
March 2018,24700000.0,,101200000.0,3871500000.0,1598000000.0,2273500000.0
June 2018,25800000.0,,69700000.0,3799700000.0,1578600000.0,2221100000.0
September 2018,24200000.0,,110900000.0,3844700000.0,1631900000.0,2212800000.0
December 2018,23700000.0,,51900000.0,3846800000.0,1645100000.0,2201700000.0
March 2019,23500000.0,,71300000.0,3937100000.0,1678900000.0,2258200000.0
June 2019,25800000.0,,66800000.0,4041400000.0,1702400000.0,2339000000.0
September 2019,23800000.0,,118600000.0,4064200000.0,1706300000.0,2357900000.0
December 2019,24800000.0,,68400000.0,4107700000.0,1736800000.0,2370900000.0
March 2020,22700000.0,,84800000.0,4276600000.0,1948200000.0,2328400000.0
June 2020,18900000.0,,48000000.0,4151300000.0,1826800000.0,2324500000.0
September 2020,19700000.0,,-46800000.0,4176400000.0,1822800000.0,2353600000.0
December 2020,23600000.0,,-13500000.0,4277600000.0,1917300000.0,2360300000.0
March 2021,24300000.0,,86200000.0,4179700000.0,1892000000.0,2287700000.0
June 2021,23200000.0,,39000000.0,3462300000.0,1627200000.0,1835100000.0
September 2021,22500000.0,,87500000.0,3454200000.0,1641800000.0,1812400000.0
December 2021,24900000.0,,103600000.0,3565400000.0,1722100000.0,1843300000.0
March 2022,25000000.0,,74800000.0,3725600000.0,1904500000.0,1821100000.0
June 2022,24300000.0,,74600000.0,3699900000.0,1776400000.0,1923500000.0
