,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,110480500.0,-6423250.0,,
June 2009,110480500.0,-6423250.0,,
September 2009,110480500.0,-6423250.0,,
December 2009,110480500.0,-6423250.0,,
March 2010,196641000.0,3294000.0,,
June 2010,145260000.0,-8915000.0,,
September 2010,140453000.0,-7556000.0,,
December 2010,140704000.0,-13777000.0,680351000.0,208999000.0
March 2011,184782000.0,-2088000.0,,
June 2011,140074000.0,293000.0,,
September 2011,132183000.0,6440000.0,,
December 2011,135273000.0,1187000.0,647212000.0,205723000.0
March 2012,180573000.0,651000.0,,
June 2012,136777000.0,9498000.0,,
September 2012,131414000.0,4704000.0,661493000.0,225426000.0
