,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2014,,-542.0,,
September 2014,,-553.0,,
December 2014,,-228.0,116885.0,116885.0
March 2015,1943250.0,-8193.0,,
June 2015,1943250.0,-92384.0,118016807.0,633570.0
September 2015,1943250.0,-89742.0,117885816.0,480090.0
December 2015,1943250.0,-72868.0,117812946.0,371678.0
March 2016,2081500.0,-156205.0,117692675.0,205977.0
June 2016,2081500.0,-65119.0,117596122.0,149875.0
September 2016,2061000.0,-54486.0,117553798.0,54661.0
December 2016,2278000.0,-158888.0,117551889.0,44280.0
March 2017,2417000.0,-182212.0,113120560.0,255501.0
June 2017,2500000.0,-108221.0,114031800.0,92785.0
September 2017,14290000.0,-14157000.0,118763000.0,50812000.0
December 2017,16431000.0,-20878567.0,116091000.0,42865000.0
March 2018,16280000.0,-16200000.0,111416000.0,32052000.0
June 2018,3616000.0,-3482000.0,112189000.0,26129000.0
September 2018,10979000.0,-10680000.0,184689000.0,95819000.0
December 2018,12140000.0,-11598000.0,169002000.0,76932000.0
March 2019,12488000.0,-12043000.0,160842000.0,63438000.0
June 2019,5581000.0,-6719000.0,164677000.0,58871000.0
September 2019,4413000.0,-3228000.0,169828000.0,45503000.0
December 2019,12519000.0,-13881000.0,221195000.0,78802000.0
March 2020,7241000.0,902000.0,218777000.0,59358000.0
June 2020,5211000.0,-5774000.0,203429000.0,38457000.0
September 2020,5557000.0,-7178000.0,204867000.0,30733000.0
December 2020,4003000.0,-2279000.0,201668000.0,23278000.0
March 2021,1621000.0,-3658000.0,222081000.0,40108000.0
June 2021,6812000.0,-11580000.0,229089000.0,41358000.0
September 2021,3220000.0,1222000.0,228687000.0,37626000.0
December 2021,7854000.0,-8023000.0,222105000.0,26387000.0
March 2022,5134000.0,-11437000.0,221670000.0,23387000.0
June 2022,12818000.0,-10912000.0,244744000.0,41501000.0
