,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2009,515168.0,2483989.0,,
March 2010,515168.0,-1911230.0,,
June 2010,287681.0,-640620.0,,
September 2010,532888.0,2820267.0,,
December 2010,437292.0,1044647.0,,
March 2011,471601.0,837477.0,,
June 2011,477316.0,673093.0,,
September 2011,376205.0,2588140.0,,
December 2011,515115.0,965975.0,,
March 2012,486777.0,-2330276.0,,
June 2012,389093.0,-1068852.0,,
September 2012,413046.0,-1691735.0,,
December 2012,528522.0,-1746420.0,,
March 2013,436936.0,770314.0,,
June 2013,400257.0,1565598.0,,
September 2013,453729.0,4234567.0,,
December 2013,648843.0,7753542.0,,
March 2014,550507.0,5985350.0,,
June 2014,468920.0,4289316.0,,
September 2014,542367.0,3905968.0,,
December 2014,653334.0,2378077.0,,
March 2015,673059.0,-503141.0,,
June 2015,528875.0,2341036.0,,
September 2015,556171.0,837566.0,,
December 2015,693902.0,-1324193.0,,
March 2016,785987.0,-917215.0,,
June 2016,547026.0,1066564.0,,
September 2016,659169.0,1697512.0,,
December 2016,724020.0,3290175.0,,
March 2017,754042.0,-308283.0,,
June 2017,599291.0,503476.0,,
September 2017,662417.0,33944.0,,
December 2017,742949.0,-953195.0,,
March 2018,790744.0,1335482.0,,
June 2018,658967.0,-2330905.0,,
September 2018,698433.0,-4210806.0,,
December 2018,761331.0,-2719712.0,,
March 2019,811557.0,-2579501.0,,
June 2019,902582.0,-1248542.0,,
September 2019,724815.0,-1726481.0,,
December 2019,1020521.0,-2616683.0,,
March 2020,1065807.0,-3951590.0,,
June 2020,777714.0,366274.0,,
September 2020,688286.0,-164167.0,,
December 2020,825910.0,163638.0,,
March 2021,797060.0,4344633.0,,
June 2021,826728.0,6074771.0,,
September 2021,784826.0,3157886.0,,
December 2021,1121700.0,16101488.0,,
March 2022,1008051.0,4687081.0,,
June 2022,869036.0,10602705.0,,
