,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,1228305.5,118041.5,1737321.0,,,
June 2010,1228305.5,118041.5,1737321.0,,,
September 2010,2199116.0,208197.0,6647799.0,,,
December 2010,2779095.0,240498.0,3968843.0,81249131.0,44740779.0,12304519.0
March 2011,1951674.0,287472.0,1931832.0,,,
June 2011,2926670.0,1801551.0,1507390.0,,,
September 2011,1868300.0,91124.0,7727661.0,100432104.0,56030031.0,6769212.0
December 2011,4228963.0,634181.0,2490757.0,103876581.0,58904156.0,7756811.0
March 2012,1814705.0,3654.0,1904754.0,110188464.0,65028677.0,7452532.0
June 2012,2835379.0,330532.0,1698866.0,,,
September 2012,1621386.0,198838.0,2731254.0,117688023.0,73479745.0,6617650.0
December 2012,3669336.0,1621217.0,-122446.0,115759343.0,71652265.0,6547902.0
March 2013,1529570.0,461.0,712733.0,119988308.0,75990547.0,6524056.0
June 2013,1411073.0,92926.0,3750881.0,124371676.0,79923946.0,6560266.0
September 2013,3476016.0,324353.0,3734197.0,136384899.0,88624051.0,10082038.0
December 2013,2061231.0,538288.0,2332441.0,136223427.0,88615112.0,10054213.0
March 2014,1650838.0,4213.0,975450.0,134989954.0,88378324.0,9723205.0
June 2014,2990889.0,798980.0,2810760.0,156565281.0,107142091.0,12923101.0
September 2014,3363194.0,378487.0,4909453.0,171608461.0,120861819.0,10393060.0
