,NetIncomeLoss,Assets,AssetsCurrent
December 2009,1721000.0,,
March 2010,1721000.0,,
June 2010,314000.0,,
September 2010,,89888000.0,34367000.0
December 2010,-189000.0,,
March 2011,-189000.0,,
June 2011,802000.0,97871000.0,35767000.0
September 2011,,88772000.0,29530000.0
December 2011,,86969000.0,27663000.0
March 2012,,82075000.0,24472000.0
June 2012,,74956000.0,19686000.0
September 2012,,69890000.0,18885000.0
December 2012,,67516000.0,20141000.0
March 2013,,63082000.0,19272000.0
June 2013,,61377000.0,18961000.0
September 2013,,62714000.0,19027000.0
December 2013,-989000.0,65929000.0,17096000.0
March 2014,-285000.0,61384000.0,18490000.0
June 2014,-216000.0,56356000.0,26118000.0
September 2014,2162000.0,54770000.0,26520000.0
December 2014,-467000.0,51652000.0,24057000.0
March 2015,-2017000.0,47919000.0,20780000.0
June 2015,971000.0,47219000.0,19318000.0
September 2015,2776000.0,41553000.0,25678000.0
December 2015,-1409000.0,38047000.0,21989000.0
March 2016,-1608000.0,37075000.0,20734000.0
June 2016,775000.0,33588000.0,22057000.0
September 2016,-1373000.0,31568000.0,21114000.0
December 2016,1641000.0,34324000.0,22190000.0
March 2017,-615000.0,32375000.0,23042000.0
June 2017,-512000.0,30978000.0,23467000.0
September 2017,657000.0,33020000.0,25142000.0
December 2017,-1017000.0,31231000.0,23318000.0
March 2018,679000.0,29284000.0,22787000.0
June 2018,-374000.0,28541000.0,22913000.0
September 2018,-1058000.0,31378000.0,12082000.0
December 2018,-4600000.0,26678000.0,10831000.0
March 2019,-2125000.0,26145000.0,10793000.0
June 2019,-1365000.0,24568000.0,9336000.0
September 2019,-4324000.0,18302000.0,8704000.0
December 2019,-414000.0,23322000.0,9905000.0
March 2020,-1514000.0,18765000.0,8033000.0
June 2020,-3456000.0,15985000.0,8140000.0
September 2020,628000.0,15182000.0,9487000.0
December 2020,584000.0,14041000.0,9979000.0
March 2021,-856000.0,14769000.0,10328000.0
June 2021,4978000.0,19822000.0,14845000.0
September 2021,1547000.0,24435000.0,18035000.0
December 2021,1073000.0,27675000.0,18543000.0
March 2022,2052000.0,33432000.0,18256000.0
June 2022,2531000.0,36342000.0,20536000.0
