,NetIncomeLoss,Assets
March 2009,-190289250.0,
June 2009,-190289250.0,
September 2009,-190289250.0,
December 2009,-190289250.0,
March 2010,23346000.0,
June 2010,-48755000.0,
September 2010,-13094000.0,
December 2010,-133509000.0,2771012000.0
March 2011,-34782000.0,
June 2011,123190000.0,2382779000.0
September 2011,27452000.0,2304613000.0
December 2011,-26841000.0,2282391000.0
March 2012,9809000.0,2198821000.0
June 2012,71950000.0,2061521000.0
September 2012,92636000.0,1867184000.0
December 2012,209859000.0,1466859000.0
March 2013,-12406000.0,1450529000.0
June 2013,92907000.0,1280030000.0
