,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2014,86741250.0,,355421000.0,185995000.0
March 2015,86741250.0,,343205000.0,172904000.0
June 2015,86741250.0,,342796000.0,173347000.0
September 2015,86741250.0,,288488000.0,188389000.0
December 2015,49057750.0,,282846000.0,179604000.0
March 2016,49057750.0,,287055000.0,176726000.0
June 2016,49057750.0,,295957000.0,185299000.0
September 2016,49057750.0,,260109000.0,184912000.0
December 2016,42237000.0,,252707000.0,177138000.0
March 2017,41207000.0,,240027000.0,164231000.0
June 2017,38680000.0,,231566000.0,154682000.0
September 2017,38715000.0,,215229000.0,138922000.0
December 2017,36651000.0,,204849000.0,128656000.0
March 2018,32870000.0,,200115000.0,124980000.0
June 2018,30284000.0,,197440000.0,121188000.0
September 2018,29908000.0,,201832000.0,102983000.0
December 2018,31343000.0,,192856000.0,93621000.0
March 2019,32353000.0,,193109000.0,93495000.0
June 2019,31081000.0,,190668000.0,90849000.0
September 2019,32962000.0,,187283000.0,89925000.0
December 2019,30125000.0,,179196000.0,70523000.0
March 2020,30669000.0,,182072000.0,75846000.0
June 2020,24711000.0,,198864000.0,94930000.0
September 2020,27743000.0,,196634000.0,94579000.0
December 2020,28548000.0,4514000.0,205254000.0,100871000.0
March 2021,29557000.0,5260000.0,217583000.0,114905000.0
June 2021,31349000.0,8419000.0,238403000.0,139505000.0
September 2021,33225000.0,,255576000.0,131842000.0
December 2021,34494000.0,3602000.0,286878000.0,120485000.0
March 2022,34824000.0,11970000.0,276819000.0,112172000.0
June 2022,33739000.0,16408000.0,282810000.0,120340000.0
