,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,47984000.0,24733000.0,8363000.0,6551750.0,,,
June 2008,47984000.0,24733000.0,8363000.0,6551750.0,,,
September 2008,47984000.0,24733000.0,8363000.0,6551750.0,,,
December 2008,47984000.0,24733000.0,8363000.0,6551750.0,,,
March 2009,84324000.0,26870000.0,8254000.0,-8686000.0,,,
June 2009,34700000.0,13226000.0,5987000.0,26445000.0,,,
September 2009,28904000.0,10659000.0,4925000.0,30621000.0,,,
December 2009,35587000.0,13252000.0,5611000.0,38876000.0,908485000.0,702322000.0,206163000.0
March 2010,41506000.0,16164000.0,7519000.0,48827000.0,,,
June 2010,38079000.0,16364000.0,7008000.0,34963000.0,944724000.0,723170000.0,221554000.0
September 2010,37452000.0,17457000.0,7223000.0,35515000.0,913663000.0,642002000.0,271661000.0
December 2010,41635000.0,21479000.0,6551000.0,34311000.0,874643000.0,619556000.0,255087000.0
March 2011,41152000.0,17424000.0,7780000.0,23339000.0,839432000.0,611493000.0,227939000.0
June 2011,,15763000.0,7547000.0,17156000.0,1040022000.0,793451000.0,246571000.0
September 2011,,17015000.0,9387000.0,26206000.0,1022012000.0,782059000.0,239953000.0
December 2011,,13561000.0,6772000.0,22767000.0,996968000.0,768887000.0,228081000.0
March 2012,,17489000.0,9183000.0,10930000.0,932417000.0,705843000.0,226574000.0
June 2012,,17177000.0,10920000.0,9673000.0,860265000.0,622526000.0,237739000.0
September 2012,,16375000.0,8865000.0,235669000.0,1115606000.0,881663000.0,233943000.0
December 2012,,16821000.0,8383000.0,15532000.0,1056609000.0,814347000.0,242262000.0
March 2013,,16146000.0,7842000.0,-12269000.0,1014687000.0,761514000.0,253173000.0
June 2013,,13477000.0,8359000.0,9238000.0,1153903000.0,903878000.0,250025000.0
September 2013,,15772000.0,8937000.0,26660000.0,1129585000.0,879294000.0,250291000.0
December 2013,,19334000.0,6157000.0,14536000.0,1113183000.0,857514000.0,255669000.0
March 2014,,15435000.0,9152000.0,-1861000.0,1080359000.0,815446000.0,264913000.0
June 2014,,22908000.0,12085000.0,78901000.0,1423329000.0,1117091000.0,306238000.0
September 2014,,19072000.0,9286000.0,13512000.0,1297394000.0,959993000.0,337401000.0
December 2014,,17885000.0,7230000.0,13790000.0,1194591000.0,843179000.0,351412000.0
March 2015,,17991000.0,9518000.0,29065000.0,1457773000.0,1117116000.0,340657000.0
June 2015,,18326000.0,10435000.0,32602000.0,1461122000.0,1117194000.0,343928000.0
September 2015,,16618000.0,10040000.0,24520000.0,1448692000.0,1086280000.0,362412000.0
December 2015,,19767000.0,9790000.0,33038000.0,1474485000.0,1010967000.0,463518000.0
March 2016,,20269000.0,11972000.0,28071000.0,1274661000.0,798096000.0,476565000.0
June 2016,,14609000.0,9938000.0,39994000.0,1469711000.0,966481000.0,503230000.0
September 2016,,15560000.0,9880000.0,104466000.0,1442850000.0,974738000.0,468112000.0
December 2016,,18295000.0,14481000.0,136470000.0,1727853000.0,1221119000.0,506734000.0
March 2017,,19781000.0,13901000.0,33756000.0,1865388000.0,1342235000.0,523153000.0
June 2017,,17783000.0,11569000.0,52499000.0,1838899000.0,1336021000.0,502878000.0
September 2017,,15924000.0,11853000.0,35536000.0,1936122000.0,1420304000.0,515818000.0
December 2017,,17220000.0,12255000.0,52502000.0,1854420000.0,1395794000.0,458626000.0
March 2018,,16174000.0,14204000.0,30230000.0,1626158000.0,1208398000.0,417760000.0
June 2018,,15829000.0,11559000.0,10966000.0,1619650000.0,1200519000.0,419131000.0
September 2018,,17276000.0,12806000.0,21752000.0,1788088000.0,1190912000.0,597176000.0
December 2018,,20419000.0,12461000.0,1830000.0,1626558000.0,1024250000.0,602308000.0
March 2019,,18495000.0,14215000.0,-2803000.0,1479751000.0,875946000.0,603805000.0
June 2019,,17027000.0,12314000.0,7743000.0,1545066000.0,940998000.0,604068000.0
September 2019,,20506000.0,13471000.0,2234000.0,1628302000.0,1022523000.0,605779000.0
December 2019,,18832000.0,11289000.0,13754000.0,1612082000.0,1016332000.0,595750000.0
March 2020,,18818000.0,12603000.0,116000.0,1464730000.0,875845000.0,588885000.0
June 2020,,22092000.0,11794000.0,22251000.0,1538765000.0,921012000.0,617753000.0
September 2020,,20845000.0,10854000.0,23784000.0,1640494000.0,1031957000.0,608537000.0
December 2020,,22891000.0,13748000.0,-1350000.0,1616275000.0,1026879000.0,589396000.0
March 2021,,22583000.0,11217000.0,5571000.0,1561874000.0,984880000.0,576994000.0
June 2021,,21870000.0,14799000.0,1618000.0,1497083000.0,922703000.0,574380000.0
September 2021,,22546000.0,20978000.0,26228000.0,1700612000.0,1122767000.0,577845000.0
December 2021,,22369000.0,14223000.0,21878000.0,1628156000.0,1050285000.0,577871000.0
March 2022,,17612000.0,10884000.0,17994000.0,1596027000.0,1001213000.0,594814000.0
June 2022,,17086000.0,9516000.0,21069000.0,1617495000.0,1035803000.0,581692000.0
