,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2018,1343994.5,628100.75,-8368.0,,,
June 2018,1343994.5,628100.75,-11631.0,211094.0,,
September 2018,1343994.5,628100.75,-46785.0,45097095.0,1026029.0,
December 2018,1343994.5,628100.75,11882.0,45036632.0,729245.0,63168990.0
March 2019,1568012.0,737774.0,1728552.0,45104058.0,553300.0,
June 2019,1071156.0,413005.0,1129754.0,45227064.0,397650.0,
September 2019,993716.0,450111.0,155684.0,45707261.0,236724.0,
December 2019,2141639.0,754417.0,1450566.0,106483843.0,80239713.0,26244130.0
March 2020,1855548.0,564298.0,328083.0,107906648.0,82564204.0,25342444.0
June 2020,1223660.0,475649.0,1259097.0,107039029.0,82954036.0,24084993.0
September 2020,1158931.0,564204.0,207933.0,121238404.0,59711364.0,61527040.0
December 2020,1866519.0,780800.0,4963389.0,131978737.0,107643434.0,24335303.0
March 2021,2249914.0,959545.0,2128568.0,145117744.0,121344448.0,23773296.0
June 2021,2252970.0,1005296.0,2780753.0,155879400.0,132110544.0,23768856.0
September 2021,3045754.0,1372215.0,1028348.0,158059358.0,134442643.0,23616715.0
December 2021,3794914.0,2189490.0,327909.0,162568442.0,139305403.0,23263039.0
March 2022,3001987.0,1082594.0,1787052.0,164341107.0,140959470.0,23381637.0
June 2022,2625257.0,862535.0,1487264.0,150385658.0,129313092.0,21072566.0
