,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2014,,,,
June 2014,1000.0,-1000.0,,
September 2014,1898.0,-1898.0,,
December 2014,1930.0,-1930.0,0.0,
March 2015,2449.0,-2449.0,0.0,
June 2015,47904.0,-43741.0,52277.0,
September 2015,14861.0,-2371.0,58723.0,
December 2015,,,241600.0,241600.0
March 2016,,12337.5,819580.0,819580.0
June 2016,,12337.5,733735.0,733735.0
September 2016,,12337.5,318498.0,318498.0
December 2016,,12337.5,316320.0,
March 2017,,1235.0,324856.0,
June 2017,,4420.0,124237.0,
September 2017,,-4679.0,113071.0,
December 2017,,-4679.0,114317.0,
March 2018,,-15526.0,111870.0,
June 2018,,-76105.0,47090.0,
