,NetIncomeLoss,Assets
March 2009,2093000.0,
June 2009,2093000.0,
September 2009,2093000.0,
December 2009,2093000.0,
March 2010,2981000.0,
June 2010,3016000.0,
September 2010,3044000.0,
December 2010,2525000.0,916087000.0
March 2011,2726000.0,
June 2011,2606000.0,933269000.0
September 2011,2818000.0,949531000.0
December 2011,2469000.0,924674000.0
March 2012,2730000.0,926122000.0
June 2012,2599000.0,914393000.0
September 2012,2552000.0,908194000.0
December 2012,2708000.0,918042000.0
March 2013,2521000.0,929788000.0
June 2013,2844000.0,919669000.0
September 2013,2486000.0,917497000.0
