,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2006,32250000.0,249950000.0,258900000.0,,,
March 2007,32250000.0,249950000.0,258900000.0,,,
June 2007,32250000.0,249950000.0,258900000.0,,,
September 2007,32250000.0,249950000.0,258900000.0,,,
December 2007,32300000.0,265300000.0,289000000.0,,,
March 2008,32300000.0,265300000.0,289000000.0,,,
June 2008,33100000.0,284400000.0,70100000.0,,,
September 2008,33000000.0,275400000.0,261600000.0,12571300000.0,2848100000.0,9723200000.0
December 2008,33200000.0,247000000.0,68600000.0,,,
March 2009,29600000.0,230600000.0,205600000.0,,,
June 2009,24100000.0,232300000.0,113200000.0,12243500000.0,2571100000.0,
September 2009,29400000.0,233500000.0,243900000.0,13029100000.0,2997800000.0,10031300000.0
December 2009,27200000.0,244100000.0,251800000.0,12914500000.0,2783200000.0,
March 2010,26300000.0,240400000.0,252000000.0,13152600000.0,2822000000.0,
June 2010,29300000.0,241200000.0,253200000.0,12999400000.0,2945400000.0,
September 2010,31900000.0,231200000.0,272100000.0,13505900000.0,3033800000.0,10472100000.0
December 2010,29200000.0,244600000.0,268600000.0,13459700000.0,2870200000.0,
March 2011,27900000.0,259400000.0,304300000.0,13820700000.0,2976500000.0,
June 2011,29300000.0,234500000.0,326500000.0,14451500000.0,3276500000.0,
September 2011,32400000.0,275900000.0,324800000.0,14290700000.0,3189800000.0,11100900000.0
December 2011,28100000.0,248900000.0,248100000.0,14391300000.0,3176200000.0,11215100000.0
March 2012,29800000.0,237300000.0,296000000.0,14955800000.0,3342900000.0,11612900000.0
June 2012,32500000.0,230400000.0,484500000.0,14880900000.0,3033100000.0,11847800000.0
September 2012,36000000.0,230200000.0,138700000.0,16941800000.0,3415800000.0,13526000000.0
December 2012,33300000.0,268200000.0,278300000.0,17393100000.0,3563100000.0,13830000000.0
March 2013,32300000.0,266600000.0,290400000.0,17221200000.0,3379200000.0,13842000000.0
June 2013,33500000.0,271300000.0,288400000.0,17491300000.0,3480700000.0,14010600000.0
September 2013,34600000.0,260200000.0,137100000.0,17850100000.0,3439100000.0,14411000000.0
December 2013,33500000.0,280900000.0,290200000.0,17915200000.0,3330100000.0,14585100000.0
March 2014,33200000.0,263400000.0,283500000.0,17963000000.0,3299900000.0,14663100000.0
June 2014,33800000.0,272000000.0,314000000.0,18316200000.0,3339800000.0,14976400000.0
September 2014,39300000.0,238400000.0,104000000.0,17779100000.0,3294800000.0,14484300000.0
December 2014,35400000.0,258200000.0,324600000.0,17635400000.0,3137200000.0,14498200000.0
March 2015,36300000.0,240900000.0,290000000.0,17493800000.0,3114500000.0,14379300000.0
June 2015,33400000.0,241500000.0,318800000.0,17671500000.0,3102300000.0,14569200000.0
September 2015,33700000.0,201100000.0,344500000.0,17316600000.0,2793500000.0,14527300000.0
December 2015,32400000.0,212000000.0,363600000.0,17260300000.0,2779000000.0,14481300000.0
March 2016,32700000.0,207100000.0,-473300000.0,16810800000.0,3031200000.0,13779600000.0
June 2016,18700000.0,168400000.0,346800000.0,17083500000.0,3378800000.0,13704700000.0
September 2016,48200000.0,261800000.0,394000000.0,18028600000.0,4317300000.0,13711300000.0
December 2016,15100000.0,165700000.0,299800000.0,15956200000.0,3548800000.0,12407400000.0
March 2017,14800000.0,177600000.0,2130000000.0,17871500000.0,5294100000.0,12577400000.0
June 2017,14600000.0,184500000.0,101900000.0,17853800000.0,5347000000.0,12506800000.0
September 2017,13300000.0,187800000.0,468700000.0,18467200000.0,5876700000.0,12590500000.0
December 2017,14600000.0,191600000.0,154600000.0,18208800000.0,5355500000.0,12853300000.0
March 2018,14500000.0,194600000.0,416400000.0,18511100000.0,5396300000.0,13114800000.0
June 2018,15000000.0,188600000.0,473900000.0,19206000000.0,5055500000.0,14150500000.0
September 2018,20400000.0,186000000.0,452900000.0,19178300000.0,5082200000.0,14096100000.0
December 2018,15000000.0,189600000.0,347500000.0,19142000000.0,5089900000.0,14052100000.0
March 2019,16900000.0,190000000.0,421300000.0,19244500000.0,4895200000.0,14349300000.0
June 2019,18100000.0,188500000.0,488000000.0,19531900000.0,4915200000.0,14616700000.0
September 2019,22900000.0,181900000.0,503200000.0,18942800000.0,4618300000.0,14324500000.0
December 2019,17700000.0,201700000.0,475600000.0,19651600000.0,4719700000.0,14931900000.0
March 2020,19200000.0,201700000.0,477800000.0,19501200000.0,4688500000.0,14812700000.0
June 2020,19900000.0,176900000.0,446500000.0,24782100000.0,9006500000.0,15775600000.0
September 2020,27100000.0,195600000.0,486800000.0,25168500000.0,8684900000.0,16483600000.0
December 2020,23500000.0,202700000.0,482000000.0,26088100000.0,8809800000.0,17278300000.0
March 2021,21100000.0,210300000.0,473100000.0,26158900000.0,8766600000.0,17392300000.0
June 2021,23200000.0,213300000.0,533600000.0,26252100000.0,8376800000.0,17875300000.0
September 2021,25700000.0,202100000.0,610400000.0,26859200000.0,8376300000.0,18482900000.0
December 2021,23300000.0,232800000.0,560400000.0,27125300000.0,6483500000.0,20641800000.0
March 2022,23700000.0,227000000.0,530500000.0,27449700000.0,6249400000.0,21200300000.0
June 2022,24800000.0,216900000.0,582100000.0,27489000000.0,6367300000.0,21121700000.0
