,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,957250.0,,,
June 2011,957250.0,,,
September 2011,957250.0,,,
December 2011,957250.0,,,
March 2012,1291000.0,,,
June 2012,2180000.0,,,
September 2012,133000.0,,,
December 2012,1559000.0,156995000.0,16154000.0,140841000.0
March 2013,924000.0,,,
June 2013,68000.0,171687000.0,17277000.0,154410000.0
September 2013,3265000.0,181810000.0,18512000.0,163298000.0
December 2013,2407000.0,187802000.0,18333000.0,169469000.0
March 2014,1424000.0,192311000.0,17824000.0,174487000.0
June 2014,3062000.0,202628000.0,19232000.0,183396000.0
September 2014,2943000.0,227518000.0,22002000.0,205516000.0
December 2014,3535000.0,238903000.0,22776000.0,216127000.0
March 2015,-2752000.0,235329000.0,22917000.0,212412000.0
June 2015,3062000.0,242686000.0,23175000.0,219511000.0
September 2015,-9821000.0,234180000.0,24098000.0,210082000.0
December 2015,-4254000.0,239961000.0,25401000.0,214560000.0
March 2016,-2373000.0,243981000.0,26716000.0,217265000.0
June 2016,-14087000.0,233892000.0,21942000.0,211950000.0
September 2016,-9841000.0,239595000.0,27136000.0,212459000.0
December 2016,-45376000.0,209461000.0,25788000.0,183673000.0
March 2017,-26845000.0,203589000.0,23822000.0,179767000.0
June 2017,-1815000.0,197442000.0,23257000.0,174185000.0
September 2017,-8335000.0,187073000.0,21757000.0,165316000.0
December 2017,-487000.0,185233000.0,22058000.0,163175000.0
March 2018,-3575000.0,179337000.0,19994000.0,159343000.0
June 2018,-5935000.0,178053000.0,23076000.0,154977000.0
September 2018,1050000.0,172332000.0,20600000.0,151732000.0
December 2018,19000.0,172032000.0,23351000.0,148681000.0
March 2019,-1851000.0,384566000.0,17181000.0,367385000.0
June 2019,438000.0,381356000.0,20730000.0,360626000.0
September 2019,4243000.0,377627000.0,19722000.0,357905000.0
December 2019,-1183000.0,378519000.0,29322000.0,349197000.0
March 2020,-5835000.0,414179000.0,64856000.0,349323000.0
June 2020,-13478000.0,422395000.0,77734000.0,344661000.0
September 2020,-127000.0,363170000.0,25695000.0,337475000.0
December 2020,-3819000.0,353631000.0,23714000.0,329917000.0
March 2021,-1977000.0,343179000.0,19470000.0,323709000.0
June 2021,5683000.0,360155000.0,34964000.0,325191000.0
September 2021,4697000.0,344499000.0,21461000.0,323038000.0
December 2021,-4738000.0,341459000.0,22562000.0,318897000.0
March 2022,-6429000.0,337772000.0,19631000.0,318141000.0
June 2022,1345000.0,338581000.0,20495000.0,318086000.0
