,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2014,115080000.0,99038750.0,-2924250.0,,
September 2014,115080000.0,99038750.0,-2924250.0,,
December 2014,115080000.0,99038750.0,-2924250.0,,
March 2015,115080000.0,99038750.0,-2924250.0,,
June 2015,126275000.0,110210000.0,3011000.0,,
September 2015,129614000.0,114352000.0,2825000.0,,
December 2015,128251000.0,112242000.0,-2212000.0,,
March 2016,150110000.0,133231000.0,8940000.0,,
June 2016,150853000.0,135058000.0,9163000.0,,
September 2016,167166000.0,149798000.0,17224000.0,,
December 2016,165576000.0,147260000.0,8227000.0,,
March 2017,170723000.0,152962000.0,14273000.0,,
June 2017,172417000.0,156072000.0,15343000.0,,
September 2017,176611000.0,159898000.0,18023000.0,,
December 2017,172752000.0,156262000.0,19686000.0,,
March 2018,177627000.0,161645000.0,9919000.0,,
June 2018,211757000.0,185435000.0,8650000.0,,
September 2018,216055000.0,185268000.0,24912000.0,,
December 2018,208400000.0,178180000.0,5815000.0,,
March 2019,220707000.0,190577000.0,16625000.0,,
June 2019,223906000.0,194631000.0,24820000.0,,
September 2019,229975000.0,200457000.0,29138000.0,,
December 2019,222806000.0,193384000.0,10879000.0,,
March 2020,287001000.0,195609000.0,-41456000.0,,
June 2020,210209000.0,183112000.0,27219000.0,,
September 2020,215597000.0,188352000.0,28469000.0,,
December 2020,210406000.0,184844000.0,16126000.0,,
March 2021,235542000.0,207321000.0,33746000.0,,
June 2021,241795000.0,214081000.0,61202000.0,,
September 2021,259934000.0,230531000.0,74361000.0,,
December 2021,270790000.0,241040000.0,61383000.0,,
March 2022,296838000.0,264473000.0,76496000.0,,
June 2022,300129000.0,267689000.0,89470000.0,,
