,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,570000.0,-2403000.0,,
June 2019,570000.0,-15619000.0,,
September 2019,561000.0,-4874000.0,167170000.0,
December 2019,,-14922000.0,154295000.0,18455000.0
March 2020,524000.0,-17821000.0,106912000.0,
June 2020,524000.0,-12144000.0,105991000.0,
September 2020,507000.0,-1185000.0,112933000.0,8992000.0
December 2020,,-9291000.0,265410000.0,155752000.0
March 2021,,-1620000.0,265680000.0,39566000.0
June 2021,,13491000.0,284558000.0,37184000.0
September 2021,,-14999000.0,408385000.0,14736000.0
